,date,a,b,c,d,p
1105,2018/07/13,4.898365140423640,1.6460929488150300,1.5626071404627700,1.4265967647049800,2.808996192348960
1106,2018/07/16,4.920983817671770,1.6484197888359500,1.5583201796493300,1.4248556525450400,2.815240166899450
1107,2018/07/17,4.915769601386880,1.6517674930105700,1.558275770455750,1.424802907924670,2.8157191770770800
1108,2018/07/18,4.915810245677200,1.65050204484487,1.558003061892800,1.4217528641764400,2.814417555361000
1109,2018/07/19,4.90681843108095,1.6465804667896800,1.5576267075309000,1.41914781811541,2.8092498332543600
1110,2018/07/20,4.924694472127000,1.6433978174483600,1.560694945376610,1.4181033878586400,2.812708829474000
1111,2018/07/23,4.964857891874690,1.640757261492770,1.5610280141424600,1.414311123897870,2.8214851747961700
1112,2018/07/24,4.9568696066225000,1.640283401156280,1.5658008435625700,1.4148852748866900,2.8201238052172200
1113,2018/07/25,4.987373162481420,1.6361363493798900,1.5641880095552600,1.4140866304293900,2.825581240970250
1114,2018/07/26,4.9837700232137800,1.6345405266819400,1.5634232789862300,1.4164642803724,2.8239864862902600
1115,2018/07/27,5.122954820418330,1.6367017824240300,1.569250029926220,1.4170675399148800,2.864032386884180
1116,2018/07/30,5.147503241744390,1.639653889371070,1.5794918429261600,1.4206766358056300,2.874945337834120
1117,2018/07/31,5.171117114887870,1.6397009715805700,1.5747327751619600,1.424913939982390,2.8810976275344600
1118,2018/08/01,5.134283148652980,1.6338457570217000,1.571437487207830,1.4200356465241400,2.8664285058515800
1119,2018/08/02,5.167653606509930,1.630080548195400,1.5844951807806400,1.4192181897344400,2.8756731754789300
1120,2018/08/03,5.258294389582140,1.6336016440546700,1.6027710697233700,1.4214966495423600,2.905645764335040
1121,2018/08/06,5.3497987719560500,1.6287325211758000,1.6125111922383000,1.4253556652373100,2.929635595700600
1122,2018/08/07,5.3333138708224900,1.6260234187018500,1.6278622058019700,1.42883402668673,2.9274906274841400
1123,2018/08/08,5.2893816273805500,1.6281090695479600,1.6263297613731000,1.4359270196717000,2.918274462622450
1124,2018/08/09,5.320060426041660,1.6358161036160400,1.6226289658231300,1.4344388886206500,2.929801200375690
1125,2018/08/10,5.2597263176082600,1.6277664646330100,1.6216433608956700,1.43334380260994,2.909083936483200
1126,2018/08/13,5.36091752814838,1.6306637175063400,1.632068128115940,1.4224663875761500,2.9373233343738400
1127,2018/08/14,5.322253569514470,1.6313916159334800,1.635925154394300,1.426188606330990,2.92924909251572
1128,2018/08/15,5.334649718026230,1.6433054092224600,1.6289979184594900,1.4245405105044300,2.937861318155350
1129,2018/08/16,5.357381308087360,1.6413726198470700,1.6357853252857800,1.4218919480043500,2.9434868552503600
1130,2018/08/17,5.491467485586330,1.6405144537608900,1.6252323837402400,1.4272788168571700,2.9770267011094400
1131,2018/08/20,5.544726777869640,1.6430619708220200,1.636143481720760,1.4225891261660900,2.9936370549187600
1132,2018/08/21,5.43796350582273,1.6467227703500300,1.6294510542574300,1.421030807801010,2.966914078320300
1133,2018/08/22,5.453060535895310,1.63847277107574,1.634465290733860,1.4178165867454500,2.966363393556540
1134,2018/08/23,5.366501398878290,1.6333626833589000,1.6256723802768700,1.4144321146905400,2.938724201823560
1135,2018/08/24,5.418500949685510,1.6340464871794300,1.6238047529842800,1.4112149938585600,2.951616032540760
1136,2018/08/27,5.358822619272910,1.6339065477481000,1.6250191366936500,1.4187983242166100,2.9379455434153000
1137,2018/08/28,5.410218632976080,1.6308200123449600,1.632786642364340,1.4134177225626600,2.949972858373280
1138,2018/08/29,5.36964609778495,1.626587254885660,1.6320245223689600,1.4131408153129600,2.936839152891080
1139,2018/08/30,5.292059315625030,1.6250475897775500,1.636767222068480,1.409698978981970,2.916403976727910
1140,2018/08/31,5.270262089504080,1.6356544577459100,1.6373707082740400,1.4126877128250500,2.9177796264641800
1141,2018/09/03,5.297374568453620,1.6416400074218100,1.6390231545785300,1.4084288596320600,2.9278949039997700
1142,2018/09/04,5.284129931152440,1.6518877120761700,1.6378027274271400,1.4093031029730600,2.930501555711650
1143,2018/09/05,5.274604141195220,1.6469535251483100,1.6324555842904800,1.4069286067651000,2.9236227972378800
1144,2018/09/06,5.291190999399460,1.646808439511600,1.639127767735190,1.4064266133499900,2.929056400233370
1145,2018/09/07,5.30540531496986,1.652975301299160,1.6422963000803400,1.4053901609518500,2.936807178798040
1146,2018/09/10,5.311460448204450,1.6454371095898400,1.6599123995791300,1.405756182597940,2.9375483717732600
1147,2018/09/11,5.308776183692980,1.6445320389975500,1.6491311399842500,1.4047963540811200,2.934029852889600
1148,2018/09/12,5.348105945272510,1.641853438213670,1.6527087405717500,1.4034941221489100,2.943201425175890
1149,2018/09/13,5.335026235227430,1.637978303165960,1.65109751224146,1.40263652830475,2.9370473726453300
1150,2018/09/14,5.328660595119570,1.6341228398397800,1.6525719663863600,1.4045864797813900,2.933779388617920
1151,2018/09/17,5.314180821345650,1.6307117795371600,1.6518452520183100,1.4018332426184700,2.9273547531759900
1152,2018/09/18,5.306596611708690,1.628722784919210,1.6537746798620300,1.4087783563519900,2.9259122693533000
1153,2018/09/19,5.2826047445782800,1.6326534589504700,1.656118997719970,1.419083345716160,2.924478901807170
1154,2018/09/20,5.266059635319210,1.632056435827590,1.6574759808242700,1.419027626553820,2.920106800560440
1155,2018/09/21,5.2625953187892400,1.6387391818427600,1.6607511853445600,1.4184104268157800,2.9236838027016300
1156,2018/09/25,5.264589819946330,1.6382031903479400,1.66697148443896,1.4169736314768800,2.9248311503155400
1157,2018/09/26,5.264932840657100,1.6335120317797700,1.6663428429235400,1.4158685832914000,2.921829241042690
1158,2018/09/27,5.284413603311360,1.6370751456365600,1.6688478828502600,1.422786099300730,2.930779810582550
1159,2018/09/28,5.285622392923780,1.6366572312178600,1.6738152551990900,1.4288046746464700,2.9329315726910600
1160,2018/10/08,5.304973380356650,1.6332462266031800,1.676504654410620,1.4286882851285200,2.9364772265498800
1161,2018/10/09,5.317342930569710,1.6423510619025400,1.6981661983189700,1.4344721361598500,2.9503616112822600
1162,2018/10/10,5.359666840366960,1.651182602534590,1.6936075166153500,1.4376036965282500,2.9663554602349900
1163,2018/10/11,5.341044516146030,1.6511838687591600,1.6739534787038500,1.4300342249751700,2.9563469162555600
1164,2018/10/12,5.38786666003796,1.6438149640188100,1.6766485020557800,1.4253405311482000,2.9639637480196700
1165,2018/10/15,5.33691583324901,1.6409461659328100,1.6736776813129800,1.4237407178322900,2.948251402127250
1166,2018/10/16,5.314000248462160,1.6396254229934000,1.6702038652918900,1.4245917305966000,2.9410341064119000
1167,2018/10/17,5.379768232319000,1.6396908023486200,1.669173428336310,1.42404657376401,2.957890270529270
1168,2018/10/18,5.265349540760920,1.6445338597602100,1.671454316859440,1.4274318323652400,2.9326855215417400
1169,2018/10/19,5.248572488251430,1.638522983682280,1.6676581015023600,1.4306891309310100,2.9246488267978000
1170,2018/10/22,5.242282887862570,1.6400365236949000,1.668218925158750,1.4265884004248300,2.9232511786080800
1171,2018/10/23,5.234888019231450,1.6365885977034200,1.672755447898540,1.4289735865751100,2.920605250428900
1172,2018/10/24,5.293771128152270,1.6412149133528200,1.6723631955220400,1.4310891302482600,2.9391298765899700
1173,2018/10/25,5.29362872238211,1.6377161776214100,1.6814115327981700,1.4348880308819800,2.939491847905300
1174,2018/10/26,5.306627036987450,1.6476478099154400,1.6847284110206800,1.4353204009141900,2.949477034247890
1175,2018/10/29,5.30388442737982,1.650688597489120,1.6889229474103600,1.4356524241127300,2.951430490583500
1176,2018/10/30,5.2964370264662400,1.6550490950769200,1.6928319845414200,1.4367279605782000,2.95302319615047
1177,2018/10/31,5.281084586560200,1.6611542953104900,1.6880264980419000,1.4355098344430600,2.951495455022150
1178,2018/11/01,5.265821771337690,1.6661424015971300,1.7010751591581000,1.4358835881129600,2.9530760259924900
1179,2018/11/02,5.240252524444440,1.6540234050222300,1.7081707102430200,1.4467299680371100,2.9426780442671000
1180,2018/11/05,5.253190630547790,1.6598843579710400,1.701749527291410,1.442793166849120,2.947615213965950
1181,2018/11/06,5.26620901330728,1.6531545054805700,1.7069868803702400,1.4413376967549900,2.9478538974335200
1182,2018/11/07,5.257526703037850,1.6589967783073700,1.7086579841510900,1.4426184964114600,2.949559002777740
1183,2018/11/08,5.237733310238670,1.659343097207030,1.705452662399480,1.4465713994535400,2.9446690844840800
1184,2018/11/09,5.232135782181870,1.6659883460633300,1.7173322652186900,1.4509046487391700,2.9501627945785700
1185,2018/11/12,5.233422549390640,1.6815357016132800,1.7186966739558200,1.4508703758151600,2.9598939202992000
1186,2018/11/13,5.219554497188100,1.677802487789690,1.7266535525394900,1.4540472891255100,2.956140067892910
1187,2018/11/14,5.199686717258970,1.6862894017787100,1.74891171079561,1.4610794043904700,2.9614237166937200
1188,2018/11/15,5.221318808149110,1.686619297384000,1.7438189319330600,1.4592470952591200,2.9660716870991800
1189,2018/11/16,5.239292236696960,1.6891291001910300,1.738936713947080,1.4594636122416400,2.9714304017309200
1190,2018/11/19,5.2272930674493700,1.6955519251730200,1.7480257770070900,1.459267692073770,2.9736618068909200
1191,2018/11/20,5.252815334397280,1.689634501433550,1.7521855751343,1.4595736454909800,2.9779088439374000
1192,2018/11/21,5.22964480360485,1.6837380646915600,1.7698064924841900,1.4613951233741100,2.9720164271706100
1193,2018/11/22,5.233529040525160,1.6832208337605100,1.7801499944756600,1.4604671909682200,2.974536025380770
1194,2018/11/23,5.3572482526351200,1.6883819259019300,1.8108122068240000,1.462306710036840,3.01690209600345
1195,2018/11/26,5.4734975502327800,1.6870321822350200,1.8182141910017100,1.4664664947699100,3.0493346492510400
1196,2018/11/27,5.477451531390310,1.6897707985481000,1.8184080552777000,1.4684922834726900,3.0524088561911000
1197,2018/11/28,5.420658343035930,1.6885378664653400,1.8055305269991300,1.463402792338150,3.033400521914830
1198,2018/11/29,5.404258248679620,1.686720934435460,1.806447861541380,1.4638088889364200,3.0282368575873200
1199,2018/11/30,5.4191484516900500,1.6888964760144100,1.8149068278463700,1.4612760970254000,3.0345490115566500
1200,2018/12/03,5.3329885692674300,1.6849625663773900,1.799022129189600,1.4584326142036600,3.0062143223234700
1201,2018/12/04,5.375658098454620,1.6829914775258700,1.7922341170148700,1.4589105767819200,3.015186213987900
1202,2018/12/05,5.42506248905193,1.6797989555782800,1.792559597049720,1.4580202433544400,3.0262726829398100
1203,2018/12/06,5.337825323579940,1.6815336081030800,1.80248435258543,1.4576330121914000,3.0063403535642000
1204,2018/12/07,5.428821162283150,1.6789764396827400,1.803854466077710,1.4623496153878600,3.0301376053858900
1205,2018/12/10,5.368656368310680,1.67419915942856,1.7945217367260900,1.4581467159379700,3.0090479190049900
1206,2018/12/11,5.345868768482290,1.6731021668651500,1.7942963500390600,1.4596555551277600,3.0026688052729500
1207,2018/12/12,5.337222205275510,1.672010531102880,1.7902778068523300,1.4598268277573900,2.9990410733117000
1208,2018/12/13,5.394179176685300,1.668219158021650,1.793239341520510,1.4624594119193600,3.01286637112388
1209,2018/12/14,5.40573539276201,1.6622232975294200,1.7866032640105100,1.4634671690424000,3.0113118379829800
1210,2018/12/17,5.408689677543490,1.6606004588839400,1.7866839986431100,1.4636799389719700,3.0111708751190400
1211,2018/12/18,5.374771228173380,1.6590694048717900,1.7974655894285300,1.4588462080956700,3.0025255083004800
1212,2018/12/19,5.375467152751600,1.6559016650389200,1.8080606217599200,1.4606203742821300,3.0031223670714300
1213,2018/12/20,5.414573292508420,1.6531226364569600,1.8032811963852500,1.4587002559291100,3.0105201035216600
1214,2018/12/21,5.411558767349910,1.6521571261929200,1.8066331224487100,1.460452187756720,3.010101779606990
1215,2018/12/24,5.372539712101550,1.651269645414570,1.8112748089473500,1.4618662770793700,3.000526100328170
1216,2018/12/25,5.386900011433540,1.6546850071555400,1.835899156563400,1.4634703607737900,3.011182757125920
1217,2018/12/26,5.395223397957860,1.6584708919970300,1.8324217853031500,1.459954656263710,3.0143535841924200
1218,2018/12/27,5.364944666910700,1.6578734171707300,1.8217719202142700,1.4607639991861200,3.0042989057653500
1219,2018/12/28,5.366408412885890,1.6657895778280700,1.8234626040116400,1.4586341297336800,3.009371167263870
1220,2019/01/02,5.35168980675176,1.675783219632520,1.8248299290218700,1.4585420574852600,3.0117256314120700
1221,2019/01/03,5.3894061904129100,1.6652759334556400,1.8168983208822100,1.4636194708639400,3.015020611487590
1222,2019/01/04,5.445086815627330,1.6612750671534600,1.816222542720090,1.467171140240200,3.027952425126510
1223,2019/01/07,5.478993147131400,1.659775850766830,1.8175505464645000,1.465094114681110,3.035887794112450
1224,2019/01/08,5.456911823272250,1.661711917058200,1.8142258419129400,1.4675674130868000,3.031096420518170
1225,2019/01/09,5.447442887382380,1.6624915128203300,1.8179325368896900,1.4693103545158000,3.030104843616210
1226,2019/01/10,5.438228548959700,1.6627744199490800,1.8171879183503300,1.4661935399256700,3.027155875137170
1227,2019/01/11,5.472104047954330,1.6663482907925000,1.8206719205049900,1.465566260511420,3.03869172228041
1228,2019/01/14,5.522583313223530,1.6692138777749700,1.8109896927331900,1.4681664514061100,3.05237271535272
1229,2019/01/15,5.4814721352747900,1.672809245792880,1.8159571886438200,1.4659907343753800,3.0443789881322400
1230,2019/01/16,5.490698342355440,1.6796093296972900,1.820344570221460,1.4660583082273000,3.0516980412181300
1231,2019/01/17,5.496209037185110,1.6755551935753500,1.816559765475250,1.4624639877552600,3.049340570020810
1232,2019/01/18,5.606901534666500,1.6887319409315200,1.8399767892890700,1.4650744145451600,3.0910862549232700
1233,2019/01/21,5.589515621717630,1.6885735012442400,1.8625233473214000,1.4734040569413600,3.092240929777350
1234,2019/01/22,5.57694802713864,1.6853925338907400,1.847305436968900,1.4714981470636700,3.083898619340110
1235,2019/01/23,5.595407920050010,1.6855198439018600,1.8539750123447400,1.4725029080509500,3.0901950414922500
1236,2019/01/24,5.620274135947820,1.685708336467650,1.847333393674190,1.4730427884642400,3.0956771851494900
1237,2019/01/25,5.632735462995070,1.6874973885635100,1.8533979007307100,1.4716935065588800,3.100858880860760
1238,2019/01/28,5.633870288515450,1.6891771849477000,1.844270882467940,1.4843117830683900,3.1029005504834000
1239,2019/01/29,5.64772575770386,1.6864465371139800,1.8481388902933700,1.4799225012889900,3.104749511552920
1240,2019/01/30,5.681123655936770,1.6952570890670400,1.8551997784220400,1.4799488596939900,3.1200497747551100
1241,2019/01/31,5.706697248196740,1.701269497164430,1.8633428459280400,1.472076422841610,3.1303517436240500
1242,2019/02/01,6.034639817576420,1.7143887446205500,1.8670688068325500,1.4771962434926200,3.2267405202779000
1243,2019/02/11,5.917107470089940,1.713161556850340,1.870693625088060,1.4749066650870700,3.1961467114231900
1244,2019/02/12,5.883321727326460,1.7018366631697500,1.8775664547562800,1.4734656205058000,3.1815579196693400
1245,2019/02/13,5.79250523784524,1.6927278195202100,1.8574817972336200,1.472604122911910,3.14903812051016
1246,2019/02/14,5.799219214354140,1.6940585864714900,1.8602951077654000,1.4718449480315300,3.1519433253178800
1247,2019/02/15,5.774021841183060,1.6883700402007600,1.8546345850288800,1.4682786454048300,3.140282474373270
1248,2019/02/18,5.787620448147250,1.6924366354389600,1.858963640721760,1.4698778188018200,3.147365895524600
1249,2019/02/19,5.782295092128330,1.6983946399440200,1.8560388791916100,1.4708149359381900,3.149338987445040
1250,2019/02/20,5.783416543852180,1.7028725097434500,1.8490757354769700,1.4669051111751500,3.1503268922109800
1251,2019/02/21,5.7729625558963900,1.7015626138585200,1.8490801884999900,1.4636643268872200,3.146227039222710
1252,2019/02/22,5.842278369856550,1.7125838656060400,1.852329440146350,1.4677887683192000,3.172163110057400
1253,2019/02/25,5.77599501443277,1.7210670621531500,1.8444362252135300,1.468199279135820,3.1591626446872400
1254,2019/02/26,5.791483649707670,1.7107511891064700,1.840850731273520,1.4720259013171800,3.1569331539913800
1255,2019/02/27,5.779533196302290,1.7077026723069500,1.8422862662816200,1.4746582055369400,3.152799251459490
1256,2019/02/28,5.787577454428290,1.7121447054488100,1.8409955067785600,1.4706095443803000,3.1565480389695300
1257,2019/03/01,5.866544056550920,1.7261081260384300,1.8512442302744900,1.4679744030836500,3.1867753531581700
1258,2019/03/04,5.80247310736695,1.720027159560370,1.8493286783277400,1.468622981971940,3.1664839532101400
1259,2019/03/05,5.771717448123550,1.7218379556486200,1.848047310515600,1.4695599856664400,3.1596744992189800
1260,2019/03/06,5.75425822972229,1.725962517136950,1.8544656152676100,1.4740648693778900,3.159785258089070
1261,2019/03/07,5.771158316801640,1.7145430502544700,1.8385476770451400,1.4659052989383100,3.1527226264838600
1262,2019/03/08,5.774754329945700,1.7049947429790700,1.8331734030489200,1.4667097020645300,3.1470359474764200
1263,2019/03/11,5.797821092381050,1.7077782892216100,1.8289800583864100,1.4662637733166300,3.153795731369800
1264,2019/03/12,5.789494726639670,1.7041419467392500,1.8323142749651800,1.4617472121815600,3.1492091197935100
1265,2019/03/13,5.786911609501060,1.7016958503650500,1.83376536215107,1.4603038599864200,3.14705294947427
1266,2019/03/14,5.76513841488377,1.7004063508104400,1.8362184259510100,1.4620971134396400,3.141524417073110
1267,2019/03/15,5.782895363195630,1.6990122345301000,1.8374193748797400,1.4679222122869200,3.146581687285770
1268,2019/03/18,5.81065985814938,1.6988830711655200,1.8499084477446100,1.4655206730847100,3.15552226420763
1269,2019/03/19,5.810173140728020,1.7042854967031100,1.854461361586260,1.4676954305397300,3.159981852776270
1270,2019/03/20,5.7724776411489800,1.7073475784110400,1.845341046659690,1.4633999753192200,3.1497211714186300
1271,2019/03/21,5.757549424190350,1.7041086423756200,1.846159843691220,1.462704916298810,3.1439453140045100
1272,2019/03/22,5.7393978838953900,1.6989655778908900,1.8460441792566600,1.4667358346510100,3.1369284585445200
1273,2019/03/25,5.762726420025240,1.7008178661842700,1.8405388255986900,1.4694784105727700,3.143540310485800
1274,2019/03/26,5.759522591226660,1.700102471127320,1.845451082729270,1.469289474132310,3.1431708109143400
1275,2019/03/27,5.772162136657990,1.6973616133258300,1.8502533705511700,1.4689813028105200,3.145591268080610
1276,2019/03/28,5.753116253892820,1.7000019449798700,1.8566284758913300,1.4747664338181400,3.1446520239110900
1277,2019/03/29,5.772746074069810,1.7011977429345500,1.8560252323387500,1.4790211125524100,3.151129529825710
1278,2019/04/01,5.823933027697920,1.7107669038293600,1.8535015759418700,1.4765417145378700,3.1691944503323100
1279,2019/04/02,5.853047936646600,1.7003290086617700,1.8570390622296100,1.4741300712241200,3.170570165098280
1280,2019/04/03,5.933835005576580,1.7101155239434500,1.865138630405440,1.4721066141375700,3.1983724984877900
1281,2019/04/04,5.981161235754960,1.7052919080083600,1.8636875947156000,1.4710594012683500,3.2070598782936900
1282,2019/04/08,6.11306600290917,1.7054452501064800,1.8611478377452300,1.4718842491739100,3.240811475221860
1283,2019/04/09,6.08427551473349,1.7048753428579900,1.8563668982088100,1.46921893932427,3.23172782635028
1284,2019/04/10,6.092175318800440,1.704307260171160,1.8568039735689400,1.4694307063294400,3.233514683065320
1285,2019/04/11,6.128224321773190,1.704906743810640,1.860519230729500,1.4696567224126200,3.2436622420040600
1286,2019/04/12,6.133500154508020,1.7029170389987800,1.8588458109198500,1.4685834637442000,3.2432024514003000
1287,2019/04/15,6.136190881737630,1.7026398181442900,1.8475740416316000,1.4690719817188400,3.241650345223690
1288,2019/04/16,6.069295569919640,1.7003153523243200,1.848230657390280,1.4735881810770500,3.224624094256480
1289,2019/04/17,6.060569537619950,1.7026326117656600,1.8469544820983700,1.4718824834244000,3.22332094088656
1290,2019/04/18,6.010362946711070,1.7108222793399300,1.8451803399425900,1.475730647315480,3.216420907569180
1291,2019/04/19,6.041190814372160,1.7074386948137900,1.8456805172498300,1.4774265562963000,3.2224763734078400
1292,2019/04/22,6.04185353615191,1.7076201596831500,1.8505547073161000,1.4775108620884800,3.2237098183624000
1293,2019/04/23,6.026597869358100,1.7069873767679700,1.8539094252887500,1.4773418222242100,3.220118504991580
1294,2019/04/24,6.010341586997990,1.7072107162396200,1.8574082915243100,1.4817317988136900,3.2177443162262100
1295,2019/04/25,5.973314414420730,1.711099102967190,1.8710122013641100,1.4850337414608500,3.214162935767980
1296,2019/04/26,5.979917557760470,1.7089913951502100,1.866730335511560,1.4948590595279400,3.2156352209508700
1297,2019/04/29,5.998179839356900,1.7053463567638900,1.8570059012892200,1.4953398863114900,3.2162326091490100
1298,2019/04/30,5.959978148759120,1.7118601600947400,1.861751051379010,1.5085505371146200,3.2142583281815200
1299,2019/05/06,5.98963646848688,1.708475393630680,1.8618737982347000,1.504109498352520,3.218808973729780
1300,2019/05/07,6.057031480671360,1.7054712765157000,1.8573072832766400,1.4949452484246800,3.231488544145680
1301,2019/05/08,6.072769444911340,1.7094504582308400,1.8577362257613500,1.4987185401218600,3.2387478664300900
1302,2019/05/09,6.07387307259425,1.7193645588406600,1.8592386248929100,1.5112113284059300,3.2479130117588000
1303,2019/05/10,6.072789131202560,1.7105694320105800,1.8548580632734600,1.5074270762674100,3.240624152480510
1304,2019/05/13,6.043247459151350,1.714293352016540,1.8650199285486300,1.5257426135621100,3.2410327146005400
1305,2019/05/14,6.004143238762390,1.7142541535720800,1.8769462499564300,1.5306138049374200,3.2344303278356700
1306,2019/05/15,6.065649986430300,1.7124511203633800,1.8785894624757800,1.536705858977930,3.250374935775990
1307,2019/05/16,6.090853595150790,1.7112321861496000,1.8748304523496800,1.5390498701417900,3.2557175030552900
1308,2019/05/17,6.148290434045140,1.7116916756916300,1.8781480728669200,1.5427060203899,3.271875478674740
1309,2019/05/20,6.148864960383140,1.7123845530585700,1.8742540156567300,1.5501908846614900,3.2731474376468500
1310,2019/05/21,6.327527443717180,1.7112411467102700,1.8747643736921400,1.5522239699752500,3.318296504458970
1311,2019/05/22,6.349843798223130,1.7127548880892500,1.8770093785981000,1.5569792762738600,3.326176328288820
1312,2019/05/23,6.300771702193620,1.7179585361025800,1.879363848945290,1.556231894276810,3.317572883722150
1313,2019/05/24,6.363722537432160,1.7146124979302600,1.8830208213639100,1.5541580638120600,3.3316278514971600
1314,2019/05/27,6.332020708139110,1.7146822772199200,1.883534452834240,1.5550973284657300,3.324037872552730
1315,2019/05/28,6.291506834431510,1.7095225733816500,1.8755412507014900,1.5509253847901500,3.3083957837917900
1316,2019/05/29,6.271932662487380,1.7038284578631300,1.8812913333703600,1.5639940726914000,3.3035986390981100
1317,2019/05/30,6.245035949134620,1.708551591286720,1.8746163147066000,1.5510094439489300,3.296235756834250
1318,2019/05/31,6.221270867591520,1.7072305319345300,1.8910337755200800,1.54967994233679,3.2925050961432800
1319,2019/06/03,6.198594894593690,1.7100354041119700,1.899549335603410,1.5581498488462500,3.2920267158251800
1320,2019/06/04,6.183789319483590,1.712543783661470,1.9054350781854600,1.5533646735796300,3.290153088621620
1321,2019/06/05,6.18821405063238,1.7138727095121200,1.9132328914420200,1.5496869405353600,3.2928959564081000
1322,2019/06/06,6.193033204257300,1.7169894354751600,1.9005183488959100,1.5512348429558500,3.2939699922268900
1323,2019/06/10,6.199050736273310,1.7121534984717800,1.9021889398986500,1.5455690338632200,3.291653604968270
1324,2019/06/11,6.226287474195580,1.7078526133949500,1.9017226379135800,1.5412802671543900,3.2948515491219100
1325,2019/06/12,6.178307394014950,1.704196490768750,1.9080338570966900,1.5443282033492000,3.282434757971080
1326,2019/06/13,6.2243490688361200,1.7128409248213100,1.8977103829111900,1.5432156287779800,3.297265573444280
1327,2019/06/14,6.18209608936001,1.713418815436680,1.9041190382517800,1.5422104684322500,3.2882028141147200
1328,2019/06/17,6.149028335324220,1.7140302956460400,1.9002015089118700,1.5471272769212300,3.280597628636450
1329,2019/06/18,6.160145215799640,1.7121484461904300,1.9033178099908900,1.5434327167683400,3.282056021665300
1330,2019/06/19,6.142072474400030,1.7100450373619600,1.903702429528420,1.5343564562099200,3.2745436820336900
1331,2019/06/20,6.214999807053740,1.7140415416496300,1.9092760864218200,1.535426497265590,3.29667261127646
1332,2019/06/21,6.219541683080250,1.7106653531084400,1.9067942869174500,1.5339135978486100,3.2949188801316100
1333,2019/06/24,6.256498829462440,1.7073770955188700,1.9156789359123400,1.5363958877433400,3.304294876457890
1334,2019/06/25,6.296572066581180,1.7114095328291400,1.9097052539077700,1.5369574767710700,3.315888646327260
1335,2019/06/26,6.312034388754560,1.7156549103694500,1.9272403314511000,1.5395834298625600,3.32630425850757
1336,2019/06/27,6.307555152855990,1.7217587915997100,1.9247773533588700,1.5335458166650800,3.327475038031150
1337,2019/06/28,6.36092671805141,1.7232522655588600,1.9256610199305900,1.5308828676181800,3.3413477954157700
1338,2019/07/01,6.445959516117910,1.71635117571409,1.961324084216820,1.526271155703110,3.3641724052413900
1339,2019/07/02,6.436124338441540,1.7382208021430100,1.9652061037223000,1.5249786770849800,3.376352916919010
1340,2019/07/03,6.426000906616210,1.743311432031020,1.95043291137747,1.5206581917520200,3.373501591565650
1341,2019/07/04,6.425562996427210,1.73936087841467,1.946958233527980,1.5223736500914000,3.370551167168540
1342,2019/07/05,6.3656684562429600,1.7385939724093600,1.9445055096705600,1.5227530761794300,3.3549700612913800
1343,2019/07/08,6.372404025992080,1.7415114824190700,1.9577520831126200,1.5273942154119800,3.3619396669490800
1344,2019/07/09,6.388627162702690,1.7422669755060700,1.96401749675006,1.536798119055720,3.369490872678750
1345,2019/07/10,6.345249205947880,1.7467786674907500,1.959040897001610,1.5318150587959700,3.3597526797936300
1346,2019/07/11,6.3395155898276600,1.7503605822089100,1.9666513125613800,1.532355782440000,3.3621702165254500
1347,2019/07/12,6.316533175935510,1.7522502290168100,1.9586234720156900,1.536627247539340,3.3570295363259000
1348,2019/07/15,6.361170315211640,1.7613363818352100,1.9603624858229600,1.5319327519790400,3.37332807172902
1349,2019/07/16,6.362328913094450,1.7833271275439300,1.963873669519270,1.5295056574763300,3.387948559126020
1350,2019/07/17,6.393115499604840,1.78761983348748,1.9468469621088900,1.5287228739865100,3.3950150333720700
1351,2019/07/18,6.355488795169820,1.8076969656672500,1.9429998260558700,1.5290635890377200,3.397719131584080
1352,2019/07/19,6.373498018087240,1.8018622072845300,1.9376965749996700,1.5301851210042600,3.3978131177712000
1353,2019/07/22,6.2837456208495100,1.7850107717273100,1.9517580511864400,1.5227018626976900,3.3661040653391400
1354,2019/07/23,6.27612753742888,1.7827801221300600,1.9532622305360100,1.5212346641166000,3.362792814484680
1355,2019/07/24,6.276660831674960,1.7810479237518300,1.9541873760854100,1.5230955415373800,3.3623958522717800
1356,2019/07/25,6.2774923210110600,1.7737225962492100,1.9588351191532000,1.5269038921143200,3.3597039298977900
1357,2019/07/26,6.283994597393460,1.7737107605959400,1.9604502509768300,1.527034138560090,3.361666628532450
1358,2019/07/29,6.279690871843000,1.772808730782080,1.962096834475380,1.5345981290611700,3.36184676978137
1359,2019/07/30,6.2858876555878300,1.7726086936003600,1.9530723445809600,1.5337602586965800,3.3614164842712500
1360,2019/07/31,6.263609345641210,1.7722232470880100,1.947765328905930,1.5305013470280000,3.3539357501286400
1361,2019/08/01,6.279295907600430,1.7672365595615800,1.9448032253180600,1.5275822169339000,3.353641762002250
1362,2019/08/02,6.337134948392460,1.7737258016564800,1.9542084154091700,1.5392667619736200,3.3763465997571600
1363,2019/08/05,6.419203501014500,1.7895584486500500,1.9718699036661900,1.5635506942411100,3.415033544181750
1364,2019/08/06,6.436723587662240,1.7862685386717400,1.9726438967667500,1.5640436204830500,3.4176359242393800
1365,2019/08/07,6.455231308757930,1.7832204976061600,1.9763836991172500,1.569124383726270,3.4220574279072900
1366,2019/08/08,6.461652138234770,1.8110678155899100,1.9733029558788200,1.5813645808429000,3.443228142523810
1367,2019/08/09,6.569171368960870,1.8200516273631800,1.9625604569092900,1.6046142233589900,3.478453382511590
