index,,mac16,mac2,mac32,mac4,mac8
2021-04-25,mac8,0.7296568211899955,0.7119418716427618,0.5447877116653191,0.8909560500645626,1.0
2021-05-02,mac16,1.0,0.4187265454875302,0.5804785008678144,0.5460169529399866,0.7255415458703786
2021-05-02,mac2,0.4187265454875302,1.0,0.6843403013237764,0.9015018268453897,0.7133704731627907
2021-05-02,mac32,0.5804785008678144,0.6843403013237764,1.0,0.6411576487341383,0.5337964771567519
2021-05-02,mac4,0.5460169529399866,0.9015018268453897,0.6411576487341383,1.0,0.8921494889685643
2021-05-02,mac8,0.7255415458703786,0.7133704731627907,0.5337964771567519,0.8921494889685643,1.0
2021-05-09,mac16,1.0,0.41910467019106856,0.580770526659206,0.5463357658559788,0.7257153847733123
2021-05-09,mac2,0.41910467019106856,1.0,0.6846216479086652,0.9015844988389584,0.7136389033235528
2021-05-09,mac32,0.580770526659206,0.6846216479086652,1.0,0.6415272145488108,0.5343238359343452
2021-05-09,mac4,0.5463357658559788,0.9015844988389584,0.6415272145488108,1.0,0.8922669070406056
2021-05-09,mac8,0.7257153847733123,0.7136389033235528,0.5343238359343452,0.8922669070406056,1.0
2021-05-16,mac16,1.0,0.4183199287493348,0.5793033198109651,0.5464235068835956,0.7256346047950031
2021-05-16,mac2,0.4183199287493348,1.0,0.6775497881513176,0.8992659787130438,0.7113098749012714
2021-05-16,mac32,0.5793033198109651,0.6775497881513176,1.0,0.6414456160712614,0.5351010968925629
2021-05-16,mac4,0.5464235068835956,0.8992659787130438,0.6414456160712614,1.0,0.8923980562731177
2021-05-16,mac8,0.7256346047950031,0.7113098749012714,0.5351010968925629,0.8923980562731177,1.0
2021-05-23,mac16,1.0,0.4182345501553599,0.5704705967877334,0.5440740453718346,0.726268446449402
2021-05-23,mac2,0.4182345501553599,1.0,0.6276304174299061,0.9048388086463142,0.7119404132553879
2021-05-23,mac32,0.5704705967877334,0.6276304174299061,1.0,0.6001005978371952,0.518800542285636
2021-05-23,mac4,0.5440740453718346,0.9048388086463142,0.6001005978371952,1.0,0.8889143408963648
2021-05-23,mac8,0.726268446449402,0.7119404132553879,0.518800542285636,0.8889143408963648,1.0
2021-05-30,mac16,1.0,0.4173081678198691,0.5706717346417726,0.54337879653172,0.7259878518966189
2021-05-30,mac2,0.4173081678198691,1.0,0.6250429705574635,0.9055897570793559,0.7126736795998089
2021-05-30,mac32,0.5706717346417726,0.6250429705574635,1.0,0.5992458000327776,0.5190522899851122
2021-05-30,mac4,0.54337879653172,0.9055897570793559,0.5992458000327776,1.0,0.8890420557631655
2021-05-30,mac8,0.7259878518966189,0.7126736795998089,0.5190522899851122,0.8890420557631655,1.0
2021-06-06,mac16,1.0,0.4183228823850859,0.5710504737776889,0.5442288059438433,0.7264279760705714
2021-06-06,mac2,0.4183228823850859,1.0,0.6253589312872909,0.9058131134555657,0.7134269826560413
2021-06-06,mac32,0.5710504737776889,0.6253589312872909,1.0,0.5995674657379347,0.5195092694621735
2021-06-06,mac4,0.5442288059438433,0.9058131134555657,0.5995674657379347,1.0,0.8893865090263495
2021-06-06,mac8,0.7264279760705714,0.7134269826560413,0.5195092694621735,0.8893865090263495,1.0
2021-06-13,mac16,1.0,0.4174585291862449,0.571010345642077,0.5438652012448678,0.7263670046207877
2021-06-13,mac2,0.4174585291862449,1.0,0.6250664593555779,0.9057245707634456,0.7127439529542687
2021-06-13,mac32,0.571010345642077,0.6250664593555779,1.0,0.599804275317941,0.5197252069191184
2021-06-13,mac4,0.5438652012448678,0.9057245707634456,0.599804275317941,1.0,0.8891947159146729
2021-06-13,mac8,0.7263670046207877,0.7127439529542687,0.5197252069191184,0.8891947159146729,1.0
2021-06-20,mac16,1.0,0.41690672756897035,0.570627790980895,0.5423949508409623,0.7239766271953046
2021-06-20,mac2,0.41690672756897035,1.0,0.6213104557144955,0.9062803036239173,0.7146906504938716
2021-06-20,mac32,0.570627790980895,0.6213104557144955,1.0,0.5950392630863359,0.5151279051662068
2021-06-20,mac4,0.5423949508409623,0.9062803036239173,0.5950392630863359,1.0,0.8901385994145532
2021-06-20,mac8,0.7239766271953046,0.7146906504938716,0.5151279051662068,0.8901385994145532,1.0
2021-06-27,mac16,1.0,0.4165050079082224,0.5706554310064911,0.5412634597860996,0.7226057113176361
2021-06-27,mac2,0.4165050079082224,1.0,0.6210652406344974,0.906127143594614,0.7147040336276603
2021-06-27,mac32,0.5706554310064911,0.6210652406344974,1.0,0.5942601388140621,0.5143702593533712
2021-06-27,mac4,0.5412634597860996,0.906127143594614,0.5942601388140621,1.0,0.8903202725429608
2021-06-27,mac8,0.7226057113176361,0.7147040336276603,0.5143702593533712,0.8903202725429608,1.0
2021-07-04,mac16,1.0,0.41874435348219213,0.5730918947363599,0.5423919643328792,0.7234738239634404
2021-07-04,mac2,0.41874435348219213,1.0,0.6225347957191113,0.9062629511096267,0.715502906196564
2021-07-04,mac32,0.5730918947363599,0.6225347957191113,1.0,0.5951788223752736,0.5161468035930713
2021-07-04,mac4,0.5423919643328792,0.9062629511096267,0.5951788223752736,1.0,0.8905143490929532
2021-07-04,mac8,0.7234738239634404,0.715502906196564,0.5161468035930713,0.8905143490929532,1.0
2021-07-11,mac16,1.0,0.4176916740183523,0.5731656049378814,0.5413822748559562,0.7227776309271357
2021-07-11,mac2,0.4176916740183523,1.0,0.6214516992573382,0.9063999918023288,0.7157024151763177
2021-07-11,mac32,0.5731656049378814,0.6214516992573382,1.0,0.5942811284529478,0.5156499425240986
2021-07-11,mac4,0.5413822748559562,0.9063999918023288,0.5942811284529478,1.0,0.8905510460917049
2021-07-11,mac8,0.7227776309271357,0.7157024151763177,0.5156499425240986,0.8905510460917049,1.0
2021-07-18,mac16,1.0,0.41754327012767734,0.5731868617769458,0.5409963147273271,0.7222598584007937
2021-07-18,mac2,0.41754327012767734,1.0,0.6200938327348204,0.9063676369268229,0.7156673434255085
2021-07-18,mac32,0.5731868617769458,0.6200938327348204,1.0,0.592388562835782,0.5137173628709045
2021-07-18,mac4,0.5409963147273271,0.9063676369268229,0.592388562835782,1.0,0.8905678472526981
2021-07-18,mac8,0.7222598584007937,0.7156673434255085,0.5137173628709045,0.8905678472526981,1.0
2021-07-25,mac16,1.0,0.4168366280532524,0.5770849531699925,0.5436646454712906,0.7241579140902769
2021-07-25,mac2,0.4168366280532524,1.0,0.6114647681937202,0.9047982230708259,0.7141025118830435
2021-07-25,mac32,0.5770849531699925,0.6114647681937202,1.0,0.5937664555452645,0.5181371696914143
2021-07-25,mac4,0.5436646454712906,0.9047982230708259,0.5937664555452645,1.0,0.8911314787589464
2021-07-25,mac8,0.7241579140902769,0.7141025118830435,0.5181371696914143,0.8911314787589464,1.0
2021-08-01,mac16,1.0,0.364065292695987,0.5821066405707284,0.5191871862399295,0.7230255724015682
2021-08-01,mac2,0.364065292695987,1.0,0.45560882357998617,0.898303632378221,0.6774678694585115
2021-08-01,mac32,0.5821066405707284,0.45560882357998617,1.0,0.5061895251181421,0.49875596881878476
2021-08-01,mac4,0.5191871862399295,0.898303632378221,0.5061895251181421,1.0,0.8787864331703459
2021-08-01,mac8,0.7230255724015682,0.6774678694585115,0.49875596881878476,0.8787864331703459,1.0
2021-08-08,mac16,1.0,0.3575646030988703,0.5790741430292715,0.5163839508604031,0.7232422728098657
2021-08-08,mac2,0.3575646030988703,1.0,0.45880569058846915,0.897133036743521,0.6684818839297098
2021-08-08,mac32,0.5790741430292715,0.45880569058846915,1.0,0.5079752894118558,0.49595318969864977
2021-08-08,mac4,0.5163839508604031,0.897133036743521,0.5079752894118558,1.0,0.8752515421295233
2021-08-08,mac8,0.7232422728098657,0.6684818839297098,0.49595318969864977,0.8752515421295233,1.0
2021-08-15,mac16,1.0,0.3576551156854247,0.5778457259469639,0.5163507536912794,0.7232658097899495
2021-08-15,mac2,0.3576551156854247,1.0,0.4573391604337087,0.8969936215717942,0.6685742109718201
2021-08-15,mac32,0.5778457259469639,0.4573391604337087,1.0,0.5073878715441236,0.49440518714742215
2021-08-15,mac4,0.5163507536912794,0.8969936215717942,0.5073878715441236,1.0,0.8751071615373169
2021-08-15,mac8,0.7232658097899495,0.6685742109718201,0.49440518714742215,0.8751071615373169,1.0
2021-08-22,mac16,1.0,0.3546672908653166,0.5758986124263251,0.5156533903081097,0.7235657649006324
2021-08-22,mac2,0.3546672908653166,1.0,0.45804092940657165,0.8960440511940612,0.6657567959869146
2021-08-22,mac32,0.5758986124263251,0.45804092940657165,1.0,0.5073354124351137,0.4930957936851856
2021-08-22,mac4,0.5156533903081097,0.8960440511940612,0.5073354124351137,1.0,0.8745170076254476
2021-08-22,mac8,0.7235657649006324,0.6657567959869146,0.4930957936851856,0.8745170076254476,1.0
2021-08-29,mac16,1.0,0.3552666479103978,0.5761022292290979,0.5160538641906224,0.7237559732975086
2021-08-29,mac2,0.3552666479103978,1.0,0.45839471730762443,0.8962115530885966,0.6661514653555728
2021-08-29,mac32,0.5761022292290979,0.45839471730762443,1.0,0.5076363837000805,0.49338618401979173
2021-08-29,mac4,0.5160538641906224,0.8962115530885966,0.5076363837000805,1.0,0.8746399455473366
2021-08-29,mac8,0.7237559732975086,0.6661514653555728,0.49338618401979173,0.8746399455473366,1.0
2021-09-05,mac16,1.0,0.3520140651150036,0.5754535048421752,0.5125234957331496,0.7215038759251555
2021-09-05,mac2,0.3520140651150036,1.0,0.4577901227256465,0.89627214372239,0.6659396491862202
2021-09-05,mac32,0.5754535048421752,0.4577901227256465,1.0,0.507089734416133,0.4933194490905514
2021-09-05,mac4,0.5125234957331496,0.89627214372239,0.507089734416133,1.0,0.8744168077861806
2021-09-05,mac8,0.7215038759251555,0.6659396491862202,0.4933194490905514,0.8744168077861806,1.0
2021-09-12,mac16,1.0,0.36053990985031364,0.5823138976126865,0.5186103278795112,0.7222916853696616
2021-09-12,mac2,0.36053990985031364,1.0,0.4626258604014509,0.8970393973017621,0.668581772987036
2021-09-12,mac32,0.5823138976126865,0.4626258604014509,1.0,0.5121368208829126,0.4986630498983658
2021-09-12,mac4,0.5186103278795112,0.8970393973017621,0.5121368208829126,1.0,0.8755554827708049
2021-09-12,mac8,0.7222916853696616,0.668581772987036,0.4986630498983658,0.8755554827708049,1.0
2021-09-19,mac16,1.0,0.3594461872181095,0.5823543203401423,0.5168046052075705,0.7210756124292307
2021-09-19,mac2,0.3594461872181095,1.0,0.46169149374979546,0.8972605620803077,0.6691979362263885
2021-09-19,mac32,0.5823543203401423,0.46169149374979546,1.0,0.5106971139460285,0.49789840409460917
2021-09-19,mac4,0.5168046052075705,0.8972605620803077,0.5106971139460285,1.0,0.8756896110507462
2021-09-19,mac8,0.7210756124292307,0.6691979362263885,0.49789840409460917,0.8756896110507462,1.0
2021-09-26,mac16,1.0,0.3624777333042241,0.5859140965845897,0.5179225639455752,0.7191982480582806
2021-09-26,mac2,0.3624777333042241,1.0,0.4643565334117673,0.8973629200875928,0.668638565423835
2021-09-26,mac32,0.5859140965845897,0.4643565334117673,1.0,0.5117430502359529,0.49639471187354844
2021-09-26,mac4,0.5179225639455752,0.8973629200875928,0.5117430502359529,1.0,0.8753440326752304
2021-09-26,mac8,0.7191982480582806,0.668638565423835,0.49639471187354844,0.8753440326752304,1.0
2021-10-03,mac16,1.0,0.36281715570508,0.5841352322263581,0.5187091817489855,0.7189613960111549
2021-10-03,mac2,0.36281715570508,1.0,0.4634219814812034,0.8962774979515354,0.6675231870242379
2021-10-03,mac32,0.5841352322263581,0.4634219814812034,1.0,0.5078670704026357,0.4912622463227251
2021-10-03,mac4,0.5187091817489855,0.8962774979515354,0.5078670704026357,1.0,0.8759680083837829
2021-10-03,mac8,0.7189613960111549,0.6675231870242379,0.4912622463227251,0.8759680083837829,1.0
2021-10-10,mac16,1.0,0.3468100241308662,0.5774319664676122,0.5047816495811245,0.7193826023908269
2021-10-10,mac2,0.3468100241308662,1.0,0.4678952211093021,0.8982794453052207,0.6506549240160261
2021-10-10,mac32,0.5774319664676122,0.4678952211093021,1.0,0.5117853924497606,0.48696744613494847
2021-10-10,mac4,0.5047816495811245,0.8982794453052207,0.5117853924497606,1.0,0.8617090087253843
2021-10-10,mac8,0.7193826023908269,0.6506549240160261,0.48696744613494847,0.8617090087253843,1.0
2021-10-17,mac16,1.0,0.34750660605091915,0.5779949717284921,0.5047553605116449,0.7174670995183616
2021-10-17,mac2,0.34750660605091915,1.0,0.4686647245071924,0.8953758888057858,0.6494281503868959
2021-10-17,mac32,0.5779949717284921,0.4686647245071924,1.0,0.513026802229751,0.4883449488303196
2021-10-17,mac4,0.5047553605116449,0.8953758888057858,0.513026802229751,1.0,0.8637289658257225
2021-10-17,mac8,0.7174670995183616,0.6494281503868959,0.4883449488303196,0.8637289658257225,1.0
2021-10-24,mac16,1.0,0.3496399348357361,0.5794723827614477,0.5068761666922235,0.7190191523403185
2021-10-24,mac2,0.3496399348357361,1.0,0.4697991923000682,0.8955562638399214,0.6502350948658286
2021-10-24,mac32,0.5794723827614477,0.4697991923000682,1.0,0.5143688086465621,0.4900355916172129
2021-10-24,mac4,0.5068761666922235,0.8955562638399214,0.5143688086465621,1.0,0.8641540227867199
2021-10-24,mac8,0.7190191523403185,0.6502350948658286,0.4900355916172129,0.8641540227867199,1.0
2021-10-31,mac16,1.0,0.3498128866756956,0.5796066679941125,0.5066245747557016,0.7190741137271491
2021-10-31,mac2,0.3498128866756956,1.0,0.46973469070849483,0.8918669799979897,0.6491090278974077
2021-10-31,mac32,0.5796066679941125,0.46973469070849483,1.0,0.5140722437331767,0.4901512700153068
2021-10-31,mac4,0.5066245747557016,0.8918669799979897,0.5140722437331767,1.0,0.8639250169447433
2021-10-31,mac8,0.7190741137271491,0.6491090278974077,0.4901512700153068,0.8639250169447433,1.0
2021-11-07,mac16,1.0,0.34882055482542296,0.579630465149721,0.5056973869592261,0.7187967106926612
2021-11-07,mac2,0.34882055482542296,1.0,0.4691446066842571,0.891970398471127,0.6489072939273842
2021-11-07,mac32,0.579630465149721,0.4691446066842571,1.0,0.5135851887914511,0.490077962616576
2021-11-07,mac4,0.5056973869592261,0.891970398471127,0.5135851887914511,1.0,0.8637020209573364
2021-11-07,mac8,0.7187967106926612,0.6489072939273842,0.490077962616576,0.8637020209573364,1.0
2021-11-14,mac16,1.0,0.3412644777340509,0.5812142097952732,0.4989397475943755,0.7159171025181306
2021-11-14,mac2,0.3412644777340509,1.0,0.4617130430904924,0.892481061642429,0.648032743323648
2021-11-14,mac32,0.5812142097952732,0.4617130430904924,1.0,0.5075110118446992,0.4880777574238016
2021-11-14,mac4,0.4989397475943755,0.892481061642429,0.5075110118446992,1.0,0.8627945897317189
2021-11-14,mac8,0.7159171025181306,0.648032743323648,0.4880777574238016,0.8627945897317189,1.0
2021-11-21,mac16,1.0,0.3335845342381001,0.5902247924646152,0.5007302299268073,0.7179432887744286
2021-11-21,mac2,0.3335845342381001,1.0,0.45308227741448975,0.889512049328778,0.6434134704070382
2021-11-21,mac32,0.5902247924646152,0.45308227741448975,1.0,0.509289736612415,0.4933917895972916
2021-11-21,mac4,0.5007302299268073,0.889512049328778,0.509289736612415,1.0,0.8630365185165336
2021-11-21,mac8,0.7179432887744286,0.6434134704070382,0.4933917895972916,0.8630365185165336,1.0
2021-11-28,mac16,1.0,0.33252735286992524,0.5926684292238268,0.4948102904456581,0.7144140213872586
2021-11-28,mac2,0.33252735286992524,1.0,0.4504952399804978,0.8882526194337852,0.6433178833840173
2021-11-28,mac32,0.5926684292238268,0.4504952399804978,1.0,0.5003325205938353,0.4884821706143469
2021-11-28,mac4,0.4948102904456581,0.8882526194337852,0.5003325205938353,1.0,0.8627486542447829
2021-11-28,mac8,0.7144140213872586,0.6433178833840173,0.4884821706143469,0.8627486542447829,1.0
2021-12-05,mac16,1.0,0.3248099750205183,0.5818544365508337,0.4891152115579608,0.7155168066638178
2021-12-05,mac2,0.3248099750205183,1.0,0.45640017054661236,0.8885440630378441,0.6299427643963625
2021-12-05,mac32,0.5818544365508337,0.45640017054661236,1.0,0.503530688472572,0.474781274318188
2021-12-05,mac4,0.4891152115579608,0.8885440630378441,0.503530688472572,1.0,0.8523912784902802
2021-12-05,mac8,0.7155168066638178,0.6299427643963625,0.474781274318188,0.8523912784902802,1.0
2021-12-12,mac16,1.0,0.32556101873280974,0.5818530008087284,0.48953732125555294,0.7156906871222765
2021-12-12,mac2,0.32556101873280974,1.0,0.45612415065438777,0.8886308455263005,0.6307699735684388
2021-12-12,mac32,0.5818530008087284,0.45612415065438777,1.0,0.5034561379181849,0.4746615755171818
2021-12-12,mac4,0.48953732125555294,0.8886308455263005,0.5034561379181849,1.0,0.8526120535991117
2021-12-12,mac8,0.7156906871222765,0.6307699735684388,0.4746615755171818,0.8526120535991117,1.0
2021-12-19,mac16,1.0,0.32523572177849197,0.5813581296309352,0.489512042302543,0.7157332254742529
2021-12-19,mac2,0.32523572177849197,1.0,0.45633337609942914,0.8884613318989438,0.6304250139598722
2021-12-19,mac32,0.5813581296309352,0.45633337609942914,1.0,0.5033002001597009,0.4742647500891174
2021-12-19,mac4,0.489512042302543,0.8884613318989438,0.5033002001597009,1.0,0.8525729177155754
2021-12-19,mac8,0.7157332254742529,0.6304250139598722,0.4742647500891174,0.8525729177155754,1.0
2021-12-26,mac16,1.0,0.32562558734907565,0.5812870063837137,0.4904811585897245,0.716526110325237
2021-12-26,mac2,0.32562558734907565,1.0,0.4564791706854423,0.888344552264983,0.6303699758491653
2021-12-26,mac32,0.5812870063837137,0.4564791706854423,1.0,0.5034796909184828,0.47439634887027304
2021-12-26,mac4,0.4904811585897245,0.888344552264983,0.5034796909184828,1.0,0.8527726854898551
2021-12-26,mac8,0.716526110325237,0.6303699758491653,0.47439634887027304,0.8527726854898551,1.0
2022-01-02,mac16,1.0,0.32505647146712024,0.5809126361144885,0.4885397074610867,0.7150066701603379
2022-01-02,mac2,0.32505647146712024,1.0,0.4564538238615993,0.8880778049801474,0.6303844315559438
2022-01-02,mac32,0.5809126361144885,0.4564538238615993,1.0,0.5031443830755079,0.4742575900711884
2022-01-02,mac4,0.4885397074610867,0.8880778049801474,0.5031443830755079,1.0,0.8528223523909192
2022-01-02,mac8,0.7150066701603379,0.6303844315559438,0.4742575900711884,0.8528223523909192,1.0
2022-01-09,mac16,1.0,0.32811953394698773,0.5838890881989832,0.4919549241343869,0.7089380809808828
2022-01-09,mac2,0.32811953394698773,1.0,0.45827957640076106,0.8882579568846,0.630740113993945
2022-01-09,mac32,0.5838890881989832,0.45827957640076106,1.0,0.5057681763312027,0.474785206484274
2022-01-09,mac4,0.4919549241343869,0.8882579568846,0.5057681763312027,1.0,0.8523766082205874
2022-01-09,mac8,0.7089380809808828,0.630740113993945,0.474785206484274,0.8523766082205874,1.0
2022-01-16,mac16,1.0,0.3299230888414834,0.5850031140688026,0.49499403839245604,0.7104599353410951
2022-01-16,mac2,0.3299230888414834,1.0,0.4592337494056486,0.88789805538957,0.6314811256617623
2022-01-16,mac32,0.5850031140688026,0.4592337494056486,1.0,0.5072046848915887,0.4762651944915665
2022-01-16,mac4,0.49499403839245604,0.88789805538957,0.5072046848915887,1.0,0.8531620743265939
2022-01-16,mac8,0.7104599353410951,0.6314811256617623,0.4762651944915665,0.8531620743265939,1.0
2022-01-23,mac16,1.0,0.3392895503054144,0.6105948479411063,0.48433401819285454,0.7221690942140379
2022-01-23,mac2,0.3392895503054144,1.0,0.46570756624100307,0.8879397952164955,0.6341262409684577
2022-01-23,mac32,0.6105948479411063,0.46570756624100307,1.0,0.5063017399805719,0.49835109526230537
2022-01-23,mac4,0.48433401819285454,0.8879397952164955,0.5063017399805719,1.0,0.8461178895101199
2022-01-23,mac8,0.7221690942140379,0.6341262409684577,0.49835109526230537,0.8461178895101199,1.0
2022-01-30,mac16,1.0,0.34532017491421624,0.6138845550779813,0.49011348393144805,0.7255500501284163
2022-01-30,mac2,0.34532017491421624,1.0,0.4696171357732242,0.8888216995347901,0.6375962838223523
2022-01-30,mac32,0.6138845550779813,0.4696171357732242,1.0,0.5105700061854743,0.5029968190802493
2022-01-30,mac4,0.49011348393144805,0.8888216995347901,0.5105700061854743,1.0,0.8479896174998559
2022-01-30,mac8,0.7255500501284163,0.6375962838223523,0.5029968190802493,0.8479896174998559,1.0
2022-02-06,mac16,1.0,0.345330457266926,0.6222493764188853,0.48710116922999314,0.7283942078387953
2022-02-06,mac2,0.345330457266926,1.0,0.46829994202982866,0.8888268873617098,0.6370069509183329
2022-02-06,mac32,0.6222493764188853,0.46829994202982866,1.0,0.5074513804807549,0.5092582685604605
2022-02-06,mac4,0.48710116922999314,0.8888268873617098,0.5074513804807549,1.0,0.8456015384620442
2022-02-06,mac8,0.7283942078387953,0.6370069509183329,0.5092582685604605,0.8456015384620442,1.0
2022-02-13,mac16,1.0,0.34230234778245205,0.6233632369136628,0.4873945721738371,0.7292573640297392
2022-02-13,mac2,0.34230234778245205,1.0,0.4656529665697176,0.887299052216558,0.6338116397544212
2022-02-13,mac32,0.6233632369136628,0.4656529665697176,1.0,0.5077766697598607,0.5105620399757174
2022-02-13,mac4,0.4873945721738371,0.887299052216558,0.5077766697598607,1.0,0.8453513645419315
2022-02-13,mac8,0.7292573640297392,0.6338116397544212,0.5105620399757174,0.8453513645419315,1.0
2022-02-20,mac16,1.0,0.34188988955437427,0.616798869889675,0.4856582831459591,0.7219503337226019
2022-02-20,mac2,0.34188988955437427,1.0,0.4551558482665772,0.8868192463938697,0.631714920535739
2022-02-20,mac32,0.616798869889675,0.4551558482665772,1.0,0.4895508052172801,0.4790633522819136
2022-02-20,mac4,0.4856582831459591,0.8868192463938697,0.4895508052172801,1.0,0.8449248292075721
2022-02-20,mac8,0.7219503337226019,0.631714920535739,0.4790633522819136,0.8449248292075721,1.0
2022-02-27,mac16,1.0,0.3420918809470111,0.6168952346443731,0.48585274867263883,0.7220087018868678
2022-02-27,mac2,0.3420918809470111,1.0,0.45530507397046854,0.8868547662736609,0.6318706963573075
2022-02-27,mac32,0.6168952346443731,0.45530507397046854,1.0,0.48971751428739774,0.4792472820085623
2022-02-27,mac4,0.48585274867263883,0.8868547662736609,0.48971751428739774,1.0,0.8450150188785708
2022-02-27,mac8,0.7220087018868678,0.6318706963573075,0.4792472820085623,0.8450150188785708,1.0
2022-03-06,mac16,1.0,0.3426469550646116,0.6171356571390239,0.48472071782023746,0.7219220306834838
2022-03-06,mac2,0.3426469550646116,1.0,0.4565583122076718,0.8873135339219285,0.6333781725937107
2022-03-06,mac32,0.6171356571390239,0.4565583122076718,1.0,0.49030207110188767,0.48028225422499715
2022-03-06,mac4,0.48472071782023746,0.8873135339219285,0.49030207110188767,1.0,0.8441747849769263
2022-03-06,mac8,0.7219220306834838,0.6333781725937107,0.48028225422499715,0.8441747849769263,1.0
2022-03-13,mac16,1.0,0.3429788477946235,0.6172539064205939,0.484932394478331,0.7220071329960961
2022-03-13,mac2,0.3429788477946235,1.0,0.45674548392336445,0.8869782078416569,0.6331839104652686
2022-03-13,mac32,0.6172539064205939,0.45674548392336445,1.0,0.4905440169420928,0.48045959689157686
2022-03-13,mac4,0.484932394478331,0.8869782078416569,0.4905440169420928,1.0,0.8442168569258098
2022-03-13,mac8,0.7220071329960961,0.6331839104652686,0.48045959689157686,0.8442168569258098,1.0
2022-03-20,mac16,1.0,0.34310389088982535,0.617288480432129,0.4850639652330138,0.7220288629056094
2022-03-20,mac2,0.34310389088982535,1.0,0.4569305833128786,0.8869226426869127,0.6332783963261368
2022-03-20,mac32,0.617288480432129,0.4569305833128786,1.0,0.49105981366499635,0.48094147358059475
2022-03-20,mac4,0.4850639652330138,0.8869226426869127,0.49105981366499635,1.0,0.8443451725958198
2022-03-20,mac8,0.7220288629056094,0.6332783963261368,0.48094147358059475,0.8443451725958198,1.0
2022-03-27,mac16,1.0,0.34292995872179766,0.6170842585553724,0.4849218956435976,0.7220189553849113
2022-03-27,mac2,0.34292995872179766,1.0,0.4558718382359977,0.8869349718140261,0.6331793802382375
2022-03-27,mac32,0.6170842585553724,0.4558718382359977,1.0,0.4901364481554831,0.4806068389193375
2022-03-27,mac4,0.4849218956435976,0.8869349718140261,0.4901364481554831,1.0,0.8442688820503297
2022-03-27,mac8,0.7220189553849113,0.6331793802382375,0.4806068389193375,0.8442688820503297,1.0
2022-04-03,mac16,1.0,0.34288703579066754,0.6168563718555821,0.4848003256515029,0.7219939072058713
2022-04-03,mac2,0.34288703579066754,1.0,0.4553381265353793,0.8869203951359134,0.6331821770079956
2022-04-03,mac32,0.6168563718555821,0.4553381265353793,1.0,0.4892738022495493,0.48019786101768375
2022-04-03,mac4,0.4848003256515029,0.8869203951359134,0.4892738022495493,1.0,0.844221674506905
2022-04-03,mac8,0.7219939072058713,0.6331821770079956,0.48019786101768375,0.844221674506905,1.0
2022-04-10,mac16,1.0,0.3367839144525189,0.6103873803346365,0.48915759490255345,0.7274680618262916
2022-04-10,mac2,0.3367839144525189,1.0,0.45542582238755264,0.8822371949129999,0.6182505046005133
2022-04-10,mac32,0.6103873803346365,0.45542582238755264,1.0,0.48706736548963636,0.47050764006104745
2022-04-10,mac4,0.48915759490255345,0.8822371949129999,0.48706736548963636,1.0,0.8417040921311051
2022-04-10,mac8,0.7274680618262916,0.6182505046005133,0.47050764006104745,0.8417040921311051,1.0
2022-04-17,mac16,1.0,0.32801430760154116,0.6094047023540432,0.482132748301459,0.7283423900053915
2022-04-17,mac2,0.32801430760154116,1.0,0.4527825953540668,0.8825884440991164,0.6106662450120038
2022-04-17,mac32,0.6094047023540432,0.4527825953540668,1.0,0.4854522600833678,0.4704122601337239
2022-04-17,mac4,0.482132748301459,0.8825884440991164,0.4854522600833678,1.0,0.8357862333092785
2022-04-17,mac8,0.7283423900053915,0.6106662450120038,0.4704122601337239,0.8357862333092785,1.0
2022-04-24,mac16,1.0,0.3278181874193292,0.6094318822477716,0.48202974838103985,0.7283480581346101
2022-04-24,mac2,0.3278181874193292,1.0,0.4527068979067289,0.8826476554382334,0.6103736596864833
2022-04-24,mac32,0.6094318822477716,0.4527068979067289,1.0,0.4855685341334763,0.4705264907329146
2022-04-24,mac4,0.48202974838103985,0.8826476554382334,0.4855685341334763,1.0,0.8356473200022502
2022-04-24,mac8,0.7283480581346101,0.6103736596864833,0.4705264907329146,0.8356473200022502,1.0
2022-05-01,mac16,1.0,0.32782752676361027,0.6092704550545052,0.4819771968058882,0.7281931451164279
2022-05-01,mac2,0.32782752676361027,1.0,0.4525992679877636,0.8825994585914676,0.61021959379999
2022-05-01,mac32,0.6092704550545052,0.4525992679877636,1.0,0.4856082845157002,0.46984350890532284
2022-05-01,mac4,0.4819771968058882,0.8825994585914676,0.4856082845157002,1.0,0.8351053606500014
2022-05-01,mac8,0.7281931451164279,0.61021959379999,0.46984350890532284,0.8351053606500014,1.0
2022-05-08,mac16,1.0,0.3285832730129774,0.6086581930363102,0.48240601174742936,0.7287801136096166
2022-05-08,mac2,0.3285832730129774,1.0,0.4524690700761931,0.8826670055095216,0.6105722319712673
2022-05-08,mac32,0.6086581930363102,0.4524690700761931,1.0,0.4855006611595011,0.4693837426316338
2022-05-08,mac4,0.48240601174742936,0.8826670055095216,0.4855006611595011,1.0,0.8350580626569039
2022-05-08,mac8,0.7287801136096166,0.6105722319712673,0.4693837426316338,0.8350580626569039,1.0
2022-05-15,mac16,1.0,0.3346096153043326,0.6079481445233746,0.48588638206627416,0.7300145001479954
2022-05-15,mac2,0.3346096153043326,1.0,0.44912223267975215,0.8834623865346627,0.6121649290561748
2022-05-15,mac32,0.6079481445233746,0.44912223267975215,1.0,0.4841364062826481,0.4691312865766206
2022-05-15,mac4,0.48588638206627416,0.8834623865346627,0.4841364062826481,1.0,0.8355762429409838
