index,ewmac4,ewmac8
2020-10-07,-1.155460832671318,0.5862850228828027
2020-10-08,-1.6269983396707046,-6.3064659993362335
2020-10-09,5.072451802336541,-6.702972830398552
2020-10-12,10.605594576973091,3.6529174113161105
2020-10-13,-11.482167191346555,-6.013470954750918
2020-10-14,-0.6519600328090043,-0.2788291146097741
2020-10-15,-0.25650147617467356,0.5692541744487412
2020-10-16,4.677102433338308,5.781502795751509
2020-10-19,23.13712297433778,22.093053185906264
2020-10-20,29.737685932635852,28.710465258981554
2020-10-21,121.87214165358571,104.95883286291931
2020-10-22,34.151428143946916,25.10788615528188
2020-10-23,10.495045631661034,8.73433361733213
2020-10-26,31.911460210117397,31.911460210117397
2020-10-27,40.388172425917254,40.388172425917254
2020-10-28,-72.31849937872059,-72.31849937872059
2020-10-29,67.94658161614291,67.94658161614291
2020-10-30,52.07817969732651,52.07817969732651
2020-11-02,-46.625978884607164,-46.625978884607164
2020-11-03,44.178310655613544,48.32695732022748
2020-11-04,6.384571512946363,9.21764048821879
2020-11-05,134.0251610761054,166.95080370519122
2020-11-06,58.856208630867,66.49528539054073
2020-11-09,-27.471309810429403,-27.471309810429403
2020-11-10,14.213433577255298,14.213433577255298
2020-11-11,41.55690647728781,41.55690647728781
2020-11-12,38.27955141963611,38.27955141963611
2020-11-13,5.127238898182815,5.127238898182815
2020-11-16,36.801258770257,37.802883639455416
2020-11-17,75.31141129180793,77.98615670207634
2020-11-18,54.8642303209174,55.48808259293095
2020-11-19,40.88094052083291,40.88094052083291
2020-11-20,5.291518425658048,5.291518425658048
2020-11-23,27.802702417888874,27.802702417888874
2020-11-24,64.51522338443745,64.51522338443745
2020-11-25,-7.049776449987236,-7.049776449987236
2020-11-26,-193.84583684575875,-193.84583684575875
2020-11-27,14.900122610071028,49.21236633493795
2020-11-30,13.101028360968652,43.75339500265255
2020-12-01,-2.820393962437853,-8.10457592285109
2020-12-02,-9.366086485944113,-12.507422485208728
2020-12-03,12.461574390111942,15.558307094914849
2020-12-04,-7.979781066894704,-9.489551174400656
2020-12-07,1.795810722619736,2.8523383382504837
2020-12-08,-6.661543018870836,-11.095594066730856
2020-12-09,-7.1203094353660425,-13.129933771494343
2020-12-10,-2.997361751784567,-9.731428739631932
2020-12-11,-2.60514065817236,19.58372340678133
2020-12-14,0.14337267104674295,-1.2706842798434703
2020-12-15,1.1949099612887597,2.4243881741954625
2020-12-16,14.514490016265643,28.483277157113267
2020-12-17,33.803867968664576,53.96374096957122
2020-12-18,16.831583298747777,14.058980268008167
2020-12-21,-15.38205733234436,-12.294452555819493
2020-12-22,13.80467242399309,12.76396210886666
2020-12-23,11.80784389752147,11.98904117515611
2020-12-24,-20.290864907229214,-20.423378585568
2020-12-25,149.88458749745072,168.22734668864635
2020-12-28,-3.7979627644615386,-3.4571431409726783
2020-12-29,-24.08556194426088,-23.110324432518365
2020-12-30,59.65978387496227,59.676568623182504
2020-12-31,5.669533940585704,5.669533940585704
2021-01-01,215.60593971460386,215.60593971460386
2021-01-04,-59.66422740335742,-59.66422740335742
2021-01-05,7.024880815501117,7.024880815501117
2021-01-06,52.030968668941625,52.411986585915315
2021-01-07,109.03517436863176,109.09106055155526
2021-01-08,24.486598528232047,24.486598528232047
2021-01-11,-152.95514451423008,-152.95514451423008
2021-01-12,-9.60202625881449,-6.141638841130001
2021-01-13,14.020687074932447,17.340934849363748
2021-01-14,52.00184231981793,93.71208231045749
2021-01-15,-44.99084852450979,-73.86207457667068
2021-01-18,12.4555717170336,23.634696978243202
2021-01-19,1.9390274517310806,5.432132328055365
2021-01-20,-9.316074578373957,-22.282108846809802
2021-01-21,-10.733000432502743,-34.6530369260556
2021-01-22,1.3784329167604774,7.332301472520941
2021-01-25,-8.721617284343015,8.454015999493121
2021-01-26,9.402692446788718,-10.296998977565684
2021-01-27,6.434139642351852,-3.352457616172388
2021-01-28,-9.548727788932936,3.8279858854296873
2021-01-29,-29.515899639381843,-2.7280362218686873
2021-02-01,-0.04847550711542802,0.4298841893069192
2021-02-02,1.1725523864568843,3.0894569554978415
2021-02-03,2.316928195715307,4.55244957478264
2021-02-04,0.17487383962810332,0.5170442990459176
2021-02-05,2.269885465436185,3.5575513979230236
2021-02-08,60.68203864735975,48.58069178808392
2021-02-09,38.16539050218605,33.11618410370148
2021-02-10,-21.058396229975706,-13.87431958890284
2021-02-11,45.93382544110667,32.02430859469046
2021-02-12,12.73137433704773,11.999556236932943
2021-02-15,-17.74742150378191,-15.834928864434186
2021-02-16,25.38097476224327,24.70111871577857
2021-02-17,30.778671578529345,31.581178247997457
2021-02-18,14.814737557236107,14.98926950088251
2021-02-19,88.78884128640651,91.88154912583512
2021-02-22,-76.74162700851014,-76.74162700851014
2021-02-23,-81.50992935446801,-81.50992935446801
2021-02-24,1.920741145619626,5.749685725942565
2021-02-25,6.341027674348444,12.98638998588033
2021-02-26,-6.83107593466084,-41.868977074381704
2021-03-01,-10.010868861576984,11.503069154472184
2021-03-02,-2.1010781225470425,3.1215545273042857
2021-03-03,-1.0854089326486904,6.057342753219239
2021-03-04,-1.3290383218427668,-4.899720700621978
2021-03-05,-1.7883348587111354,4.452597602370031
2021-03-08,0.17286744194153458,0.31878981340195023
2021-03-09,5.547937597367604,13.756837542304467
2021-03-10,6.89301073528223,7.047657068849628
2021-03-11,3.637720144612165,3.6623634542937946
2021-03-12,22.60196662843531,20.485461267871052
2021-03-15,-36.213295379283444,-30.425809178397284
2021-03-16,-3.1280839168310846,-3.051164828180193
2021-03-17,-5.857666683916147,-7.22323380462048
2021-03-18,15.42727535516538,21.572457584157462
2021-03-19,-11.531234481732927,-14.898048382191604
2021-03-22,-1.0966639668997988,-1.712005803145386
2021-03-23,-10.891567441572214,-20.148044641153927
2021-03-24,2.9637637443450218,13.642406307598073
2021-03-25,-10.344125976691247,-47.2295035111654
2021-03-26,-12.138510378131294,23.123789321129248
2021-03-29,-1.3166688680949226,11.072087423833647
2021-03-30,2.2480101909796,4.473912029637455
2021-03-31,-0.5775325210738596,-1.7150175704890338
2021-04-01,1.5082071283191434,2.810794890506344
2021-04-02,-9.070815984017742,-10.296383859506461
2021-04-05,6.048445203176879,10.538973838770323
2021-04-06,-5.067483412126037,-10.983181232078348
2021-04-07,-5.921295734379191,-11.900480560115254
2021-04-08,3.483287451668497,8.683758620982708
2021-04-09,0.6949905190348324,16.580820273712646
2021-04-12,2.71578960394714,3.451531529405764
2021-04-13,33.795214508664536,38.349286673394644
2021-04-14,-0.6528546419915351,0.27835251062381694
2021-04-15,-5.844803942242716,-4.995734321885955
2021-04-16,-108.4381847392901,-128.42164843383617
2021-04-19,4.665993295671103,5.966302036581257
2021-04-20,-1.6485117895310788,-1.7338693484752024
2021-04-21,-6.4418260835687,1.7648965607886602
2021-04-22,12.089067405550772,-0.6420981488853119
2021-04-23,43.826217818155655,4.943489846282276
2021-04-26,-45.746580201464305,-22.250063981144
2021-04-27,-14.870610570456297,-8.888351416021585
2021-04-28,3.34083724842032,2.7313534747094677
2021-04-29,3.6743546478995563,3.472591957080334
2021-04-30,-13.25125926831341,-14.306459943767209
2021-05-03,1.8528881311298684,-0.996976322440192
2021-05-04,-10.861584656971056,0.13691134911577832
2021-05-05,3.084195579436658,-0.0851337349364271
2021-05-06,0.9469569730506611,0.038065050892668345
2021-05-07,-0.7608783299013913,-0.38982845425570245
2021-05-10,-1.3880034602849496,-0.6703089482244238
2021-05-11,-4.20259377978511,-2.5570672045545
2021-05-12,1.2803611894419604,0.6725028888432723
2021-05-13,-5.781549979911894,-5.867518597721566
2021-05-14,14.00037651397462,6.166435366008131
2021-05-17,37.19607076988076,19.408684546093987
2021-05-18,11.408724932103812,6.107926571587411
2021-05-19,86.72672679663044,53.09334350448793
2021-05-20,-65.92013091963032,-41.88984975183425
2021-05-21,125.32365094486507,103.64909195565122
2021-05-24,-63.360283846339684,-64.09386136916284
2021-05-25,0.7873052636019557,0.7873052636019557
2021-05-26,-23.556854929927137,-23.35615074833874
2021-05-27,-9.945766069076294,-13.179632625915033
2021-05-28,51.77451903369197,66.71064569152871
2021-05-31,-14.573628519000248,-18.596405218676228
2021-06-01,-0.7067338477212548,-0.5650246317907754
2021-06-02,-11.217385787091029,-17.160891116418945
2021-06-03,-6.567908606286679,-11.082518915989649
2021-06-04,12.869902174627986,30.271649610644616
2021-06-07,0.4064650338456728,0.88194319001903
2021-06-08,32.47051671703895,69.37652469569186
2021-06-09,-31.627405780091298,-46.5574160654656
2021-06-10,-25.376369537222192,-37.553278657797506
2021-06-11,6.348294699437927,16.946951014804895
2021-06-14,-26.644205816304808,-69.33329624591306
2021-06-15,-0.8869312407675602,4.713453920191315
2021-06-16,-4.403901743322973,8.826721559429075
2021-06-17,0.35533711399185886,-0.15183996072572747
2021-06-18,-16.965752785888863,29.668518825657472
2021-06-21,6.6865725608599496,12.446600536131335
2021-06-22,22.158110973388197,24.158131521894283
2021-06-23,-48.463429258499936,-44.84656673044506
2021-06-24,1.7186718058997288,0.6590903075392311
2021-06-25,7.424264942925555,11.831599021672993
2021-06-28,-9.393406546513773,-11.39937416444739
2021-06-29,-11.399724365485564,-17.67449861306311
2021-06-30,4.15424320813509,13.344973944978692
2021-07-01,2.7293415769425686,10.73616594766873
2021-07-02,-5.760001865320084,-16.73936245304057
2021-07-05,-0.894163983765729,10.897643796292591
2021-07-06,-0.14664315613904216,-2.9207207843960115
2021-07-07,0.3686160664749729,-2.536185886397511
2021-07-08,-1.3821531696668186,9.492679690647742
2021-07-09,-3.601464850715954,-7.205539467504524
2021-07-12,1.6228255732794261,3.476483387102258
2021-07-13,1.3694023523422914,5.060002663034926
2021-07-14,-0.5548385206987801,-1.8225849422726594
2021-07-15,6.567010810245381,8.215432410037522
2021-07-16,5.071981603916801,5.123180901253405
2021-07-19,4.808296095893114,5.598008871252132
2021-07-20,10.052913819780656,11.860471427443537
2021-07-21,-26.331011225019026,-25.31231385058223
2021-07-22,-7.323118347617843,-7.560154859805916
2021-07-23,-13.345175554040782,-32.49141950168328
2021-07-26,41.4858665836913,-34.26100044749292
2021-07-27,-3.9976583821820735,-2.223894131991662
2021-07-28,29.972386273304277,5.86815394105608
2021-07-29,11.147515378510267,3.1322135088626335
2021-07-30,38.20834371178295,20.323530232478216
2021-08-02,-47.13495015296275,-29.686413838020066
2021-08-03,-31.56946787334379,-22.78246250270765
2021-08-04,13.47469304269577,12.487959630778828
2021-08-05,0.011948479875281137,-0.8924978454482275
2021-08-06,49.93587658108194,59.02377962945322
2021-08-09,37.43561194950977,28.660694867370704
2021-08-10,-5.9737549171765725,-5.140639356960219
2021-08-11,28.15344629132582,22.15041302813128
2021-08-12,-58.50083037065978,-48.02131250581174
2021-08-13,33.98395517107247,30.51596231841153
2021-08-16,5.843518936402062,5.386941984642883
2021-08-17,-2.435375275000607,-2.8621011054988914
2021-08-18,-8.631450422798718,-10.424140187849122
2021-08-19,2.2876915333155434,1.7682639947991436
2021-08-20,17.206870335060675,41.245269339129905
2021-08-23,23.83080171298063,28.64653777820361
2021-08-24,-22.151421489877485,-24.450169527997637
2021-08-25,-2.3487209299804483,-2.492303529014901
2021-08-26,-18.72614227376431,-30.637415918640908
2021-08-27,10.262050658150347,24.27304005585875
2021-08-30,-4.717474073185832,-9.179597858306769
2021-08-31,-2.6246415290183114,-6.412689172268893
2021-09-01,0.2546888537919205,0.2025935032717725
2021-09-02,10.212441869370599,38.187472558943384
2021-09-03,6.09166422349204,11.249430901622912
2021-09-06,20.079044213820573,28.154065187828216
2021-09-07,-77.57403846096082,-92.98647543998551
2021-09-08,-22.284269412578006,-27.0444494560762
2021-09-09,4.717283449039486,12.49636353666737
2021-09-10,1.7974430320155796,-8.812183864586228
2021-09-13,16.498877099275788,-3.429648995383607
2021-09-14,-26.28030828135697,0.42225093955179727
2021-09-15,-11.684657964479863,-0.5715538574745741
2021-09-16,0.1808631906034791,-0.20823790658394192
2021-09-17,-3.7469668394498554,-1.3115720033752774
2021-09-20,-14.010196829473935,-13.751161384894857
2021-09-21,3.636087038620393,-1.4006400497922418
2021-09-22,4.615905316064792,1.819176360202206
2021-09-23,-19.287740826680054,-5.051782227780706
2021-09-24,12.428289691607969,3.0125012609710535
2021-09-27,1.432626455091397,0.8134117820895324
2021-09-28,15.418353350537544,11.046693132324615
2021-09-29,-6.715086193095899,-4.7626223167219415
2021-09-30,-8.109868564263701,-6.695612408069985
2021-10-01,-32.5455528391631,-31.907215996733584
2021-10-04,-4.312781629166238,0.3356197491338645
2021-10-05,25.88694666086999,3.0071631701037105
2021-10-06,69.69314357031054,20.573900110955243
2021-10-07,-13.993424120750841,-6.171227841572491
2021-10-08,29.583709159881213,16.250812422849528
2021-10-11,53.29662137495844,38.95170737809679
2021-10-12,-23.348625810225943,-18.851237467008726
2021-10-13,-14.912764170145127,-12.856098550741077
2021-10-14,32.0682864872497,28.61252962851212
2021-10-15,70.03509576220247,63.95518931802136
2021-10-18,24.47233368842669,24.47233368842669
2021-10-19,10.223145643056064,10.223145643056064
2021-10-20,99.37620966243108,99.37620966243108
2021-10-21,-76.05261518850094,-76.05261518850094
2021-10-22,-82.28453957946583,-88.6521245379555
2021-10-25,39.506819325021354,70.6000147936338
2021-10-26,-16.545523805860395,-27.96759537054848
2021-10-27,-32.87807758161969,-56.01290170277558
2021-10-28,9.010122127244014,32.69495056978248
2021-10-29,-3.8909407436898364,-13.035741194086878
2021-11-01,2.651145453678379,11.335925152993092
2021-11-02,7.409766150304022,22.918274345246743
2021-11-03,-5.431162246558637,-16.20328650584161
2021-11-04,-1.4412272045647778,-2.2148015060022566
2021-11-05,-3.372191872322248,-2.4621338000268747
2021-11-08,8.979942073927589,36.51373893268698
2021-11-09,11.111984496774532,21.400529343529605
2021-11-10,17.405071377527015,14.58829868421139
2021-11-11,-47.208799929797856,-45.58843499413138
2021-11-12,-12.378854203755479,-11.447768101155912
2021-11-15,2.1863484319243915,5.473591349011156
2021-11-16,-23.74574775128995,-44.09325017058443
2021-11-17,-0.8072452173804312,-9.667931371210168
2021-11-18,3.8735062876774364,-3.055740336257178
2021-11-19,-5.163520812493618,-5.901315052768875
2021-11-22,7.809999603562411,1.8247205291759487
2021-11-23,7.150157844644909,2.0310059737538975
2021-11-24,20.35599857833287,6.849534554207361
2021-11-25,-34.304954334126585,-14.913266628129108
2021-11-26,47.25600804424097,26.33823472611913
2021-11-29,-36.68109251271929,-23.99824809407627
2021-11-30,-12.207605685498145,-10.10809672308832
2021-12-01,1.325781324099781,-0.2669164736698235
2021-12-02,7.467700118581774,8.90598740563702
2021-12-03,40.03986329528274,61.526983230540644
2021-12-06,6.958049481875124,4.41991175262349
2021-12-07,-40.10716740302089,-26.991537532340203
2021-12-08,6.163386857799036,5.439493271796268
2021-12-09,18.267467294441076,16.43945247107758
2021-12-10,-12.697789008727593,-12.534516337175793
2021-12-13,16.61880148722207,18.097843605145833
2021-12-14,5.760391593650741,6.32730534334484
2021-12-15,-1.024278068411434,-1.0544151137747373
2021-12-16,-7.522295306032502,-10.662949105673938
2021-12-17,5.96341623572511,9.958144574209804
2021-12-20,6.885012725319571,9.472534650882782
2021-12-21,-15.1662687119557,-20.378196304207364
2021-12-22,-0.34464822812848384,-1.280141877733877
2021-12-23,0.36306831055234395,1.4510740574013807
2021-12-24,-6.235471106520558,-10.455879888411243
2021-12-27,2.5193024143341387,-5.592233150332501
2021-12-28,-4.583168803880754,7.017188653455221
2021-12-29,-1.2964449991851044,3.4913314128550157
2021-12-30,1.6483496585202844,4.611055177232524
2021-12-31,-0.30298744521568927,1.888868531652142
2022-01-03,2.626051516215702,3.424587347980221
2022-01-04,-4.987174711693282,-6.4514571320444905
2022-01-05,7.085631451810493,9.009649183244509
2022-01-06,47.813563460080836,60.782160187381876
2022-01-07,20.988887815906388,18.177090560267906
2022-01-10,20.674741971216882,17.471481435727974
2022-01-11,-21.8601687663549,-19.563003431920638
2022-01-12,-54.35301329430827,-54.17005996608545
2022-01-13,-4.951745920796796,-6.795240296724268
2022-01-14,17.672125368022325,20.059219280954885
2022-01-17,7.363185686192711,13.879651917619187
2022-01-18,12.551069595635129,24.736287051152043
2022-01-19,-16.62264061522921,-27.61434955945967
2022-01-20,-9.997636785801411,-13.137323932580246
2022-01-21,141.43682964629699,195.9838859719363
2022-01-24,50.91616144728157,47.27660671011791
2022-01-25,-79.85855602699344,-78.58329689907238
2022-01-26,-58.89542432514952,-58.89542432514952
2022-01-27,35.20314227589721,38.521844700924966
2022-01-28,-18.414924296023198,-24.937936730838924
2022-01-31,3.001937555806924,6.741539827373024
2022-02-01,-12.661368884093086,-25.328025249918962
2022-02-02,5.286380820787481,17.423803563668656
2022-02-03,6.363885733391672,24.474166666655627
2022-02-04,-33.475431976615056,-91.71084000425246
2022-02-07,17.43929340175613,-13.62478042230125
2022-02-08,0.7099233331431933,-1.9026854648410203
2022-02-09,9.466038258107833,0.6742448744432927
2022-02-10,4.763790942198474,1.0428890171897895
2022-02-11,-31.84675474310691,-9.610019298928137
2022-02-14,-0.14233455076251603,-0.0838571735395142
2022-02-15,12.484290576736878,6.777344714678679
2022-02-16,-7.883040057513162,-4.180435478286953
2022-02-17,-27.89216601553928,-15.538425779763864
2022-02-18,-24.568498431532465,-22.51549962547573
2022-02-21,-4.332348766043051,-0.45406697339868773
2022-02-22,7.11424534914438,2.4402440294138774
2022-02-23,-10.041981541889097,-4.566225382185093
2022-02-24,43.464271450293126,21.931312236687905
2022-02-25,-55.80946382754411,-27.991116698421006
2022-02-28,-7.7108398676146255,-7.057988384761958
2022-03-01,-24.50606233608855,-26.535253328864595
2022-03-02,4.281750527013136,-1.227374960514791
2022-03-03,-7.440121279428686,1.2888110124844652
2022-03-04,-34.760182682476994,-6.3154543560933165
2022-03-07,0.0846971634037999,0.02383689915005073
2022-03-08,0.9233557542388737,0.41160755323630205
2022-03-09,-14.119024704074363,-7.57191881617693
2022-03-10,-2.458735298416055,1.551109261601707
2022-03-11,0.537188604035151,0.5476316191606267
2022-03-14,-0.6414655528999834,-0.5172280115445702
2022-03-15,0.22025700671666315,0.1704360102452156
2022-03-16,-5.42804145374871,-4.30518154994282
