index,FINAL
2021-11-17,59600.0
2021-11-18,59690.1
2021-11-19,57026.1
2021-11-20,58468.1
2021-11-21,58750.1
2021-11-22,57348.1
2021-11-23,56285.3
2021-11-24,56850.0
2021-11-25,57582.0
2021-11-26,55188.9
2021-11-27,55043.9
2021-11-28,54414.5
2021-11-29,57257.4
2021-11-30,56768.1
2021-12-01,56918.4
2021-12-02,56947.4
2021-12-03,56598.3
2021-12-04,47484.1
2021-12-05,49453.0
2021-12-06,48170.6
2021-12-07,51201.6
2021-12-08,50416.1
2021-12-09,49506.7
2021-12-10,48097.2
2021-12-11,48399.0
2021-12-12,48973.3
2021-12-13,49025.6
2021-12-14,47444.1
2021-12-15,48573.2
2021-12-16,48767.7
2021-12-17,47125.0
2021-12-18,46326.3
2021-12-19,47475.4
2021-12-20,46278.0
2021-12-21,48577.5
2021-12-22,49270.2
2021-12-23,48354.0
2021-12-24,51072.2
2021-12-25,50893.1
2021-12-26,49883.9
2021-12-27,50568.0
2021-12-28,49363.6
2021-12-29,47719.2
2021-12-30,46797.2
2021-12-31,48428.7
2022-01-01,47120.0
2022-01-02,47221.9
2022-01-03,46980.4
2022-01-04,46481.2
2022-01-05,46635.7
2022-01-06,43053.5
2022-01-07,42095.4
2022-01-08,41955.5
2022-01-09,41669.4
2022-01-10,41814.5
2022-01-11,41997.3
2022-01-12,42612.7
2022-01-13,43889.9
2022-01-14,42525.3
2022-01-15,42980.6
2022-01-16,43077.9
2022-01-17,42804.8
2022-01-18,41714.5
2022-01-19,41368.7
2022-01-20,41966.0
2022-01-21,39152.4
2022-01-22,35596.9
2022-01-23,35865.5
2022-01-24,34966.3
2022-01-25,36076.6
2022-01-26,37594.9
2022-01-27,36438.5
2022-01-28,36660.9
2022-01-29,37787.5
2022-01-30,38012.9
2022-01-31,37145.2
2022-02-01,38587.8
2022-02-02,38452.1
2022-02-03,37059.9
2022-02-04,37968.4
2022-02-05,41444.7
2022-02-06,41637.0
2022-02-07,42606.7
2022-02-08,44019.4
2022-02-09,43395.0
2022-02-10,44205.3
2022-02-11,42990.3
2022-02-12,42282.4
2022-02-13,42437.9
2022-02-14,42042.9
2022-02-15,43980.7
2022-02-16,44150.1
2022-02-17,43480.7
2022-02-18,40855.1
2022-02-19,39975.5
2022-02-20,38155.2
2022-02-21,39061.7
2022-02-22,37107.3
2022-02-23,38666.0
2022-02-24,35513.9
2022-02-25,38359.7
2022-02-26,38781.8
2022-02-27,38803.4
2022-02-28,38297.8
2022-03-01,43492.2
2022-03-02,43834.0
2022-03-03,43462.7
2022-03-04,41582.7
2022-03-05,39079.4
2022-03-06,39148.1
2022-03-07,38159.8
2022-03-08,38771.7
2022-03-09,42070.9
2022-03-10,39213.6
2022-03-11,39015.8
2022-03-12,39100.2
2022-03-13,39074.1
2022-03-14,39079.9
2022-03-15,38376.3
2022-03-16,40306.1
2022-03-17,40820.7
2022-03-18,40604.4
2022-03-19,41694.4
2022-03-20,41860.1
2022-03-21,41148.4
2022-03-22,42542.2
2022-03-23,42233.0
2022-03-24,43039.3
2022-03-25,44005.5
2022-03-26,44497.1
2022-03-27,44610.1
2022-03-28,47017.9
2022-03-29,47534.3
2022-03-30,47437.3
2022-03-31,47236.6
2022-04-01,45125.0
2022-04-02,46561.0
2022-04-03,46284.6
2022-04-04,46159.3
2022-04-05,46673.6
2022-04-06,45375.7
2022-04-07,43512.5
2022-04-08,43698.5
2022-04-09,42463.9
2022-04-10,42650.0
2022-04-11,42206.1
2022-04-12,40173.5
2022-04-13,40156.8
2022-04-14,41169.5
2022-04-15,40157.8
2022-04-16,40378.6
2022-04-17,40392.6
2022-04-18,38875.0
2022-04-19,40721.3
2022-04-20,41469.7
2022-04-21,41920.2
2022-04-22,40403.5
2022-04-23,39621.7
2022-04-24,39710.2
2022-04-25,38426.1
2022-04-26,40515.3
2022-04-27,38982.5
