,tr_date,tr_datetime,tr_the_open_price,tr_the_close_price,tr_the_max_price,tr_the_min_price,tr_the_comp_volume,tr_t1,tr_t2,tr_t3,tr_t4,tr_t5,tr_t6,tr_t7,tr_t8,tr_t9,tr_qs1,tr_qs2,tr_qs3,tr_qs4,tr_qs5,tr_qs6,tr_qs7,tr_ups_downs,tr_ups_downs_ratio,tr_nav_of_index,非止损持仓信号,止损引起的空仓期,tr_nav_of_product,tr_operate,tr_operate_flag,tr_state,tr_state_flag,tr_fee,tr_today_close_flag,atr_short,atr50,ma50,pre_trading_sign,cost_price,force_sale_price
523,20160226,2016/02/26 00:00:00,3388.56313334173,3394.132763738431,3415.297359245822,3381.879576865721,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56963,0.164366,1.001644,False,,0.9159686971620876,0_0.0,-1,0,0,0,0,48.734266,53.992652,3560.486484,False,0.0,0.0
524,20160229,2016/02/29 00:00:00,3374.082094310355,3347.347868406296,3374.08209431037,3321.727568581548,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.734226,-0.792341,0.992077,False,,0.9159686971620876,0_0.0,-1,0,0,0,0,45.114006,53.271876,3556.298122,False,0.0,0.0
525,20160301,2016/03/01 00:00:00,3358.487129199644,3347.347868406296,3380.765650786389,3328.411125057567,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.139261,-0.331675,0.996683,False,,0.9159686971620876,0_0.0,-1,0,0,0,0,49.56971,52.354526,3552.644445,False,0.0,0.0
526,20160302,2016/03/02 00:00:00,3355.145350961634,3358.487129199661,3381.879576865726,3345.120016247616,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.341778,0.099602,1.000996,False,,0.9159686971620876,0_0.0,-1,0,0,0,0,47.341858,52.813201,3549.079881,False,0.0,0.0
527,20160303,2016/03/03 00:00:00,3368.512463913672,3413.069507087152,3425.322693959851,3362.942833517001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.557043,1.322751,1.013228,False,,0.9159686971620876,0_0.0,-1,0,0,0,0,48.734266,50.650874,3546.228231,False,0.0,0.0
528,20160304,2016/03/04 00:00:00,3429.778398277182,3438.689806911892,3447.601215546582,3406.385950611126,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.911409,0.259825,1.002598,False,,0.9159686971620876,0_0.0,-1,0,0,0,0,57.088712,52.15795,3544.245442,False,0.0,0.0
529,20160307,2016/03/07 00:00:00,3482.132924005999,3493.272184799382,3560.107749559572,3482.13292400601,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.139261,0.319898,1.003199,False,,0.9159686971620876,0_0.0,-1,0,0,0,0,49.291229,52.354526,3542.574553,False,0.0,0.0
530,20160308,2016/03/08 00:00:00,3498.841815196047,3440.917659070565,3508.867149910091,3413.069507087145,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57.924156,-1.655524,0.983445,False,,0.9159686971620876,0_0.0,-1,0,0,0,0,66.557084,56.286029,3538.09657,False,0.0,0.0
531,20160309,2016/03/09 00:00:00,3432.006250435855,3481.01899792668,3499.955741275399,3410.841654928472,,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,49.012747,1.428108,1.014281,False,,0.9159686971620876,0_0.0,-1,0,0,0,0,81.316604,59.103607,3534.48745,False,0.0,0.0
532,20160310,2016/03/10 00:00:00,3484.360776164672,3455.39869810194,3506.639297751418,3442.031585149894,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-28.962078,-0.831202,0.991688,False,,0.9159686971620876,0_0.0,-1,0,0,0,0,86.886234,56.67918,3530.700101,False,0.0,0.0
533,20160311,2016/03/11 00:00:00,3450.942993784577,3487.702554402699,3501.069667354735,3444.259437308568,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,36.759561,1.065203,1.010652,False,,0.9159686971620876,0_0.0,-1,0,0,0,0,92.734346,58.710457,3527.336044,False,0.0,0.0
534,20160314,2016/03/14 00:00:00,3474.335441450644,3512.208928148103,3533.373523655495,3462.082254577952,,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,37.873487,1.090093,1.010901,False,,0.9159686971620876,0_0.0,-1,0,0,0,0,76.582418,58.055206,3524.885407,False,0.0,0.0
535,20160315,2016/03/15 00:00:00,3532.259597576144,3566.791306035593,3567.905232114927,3514.436780306769,,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,34.531708,0.97761,1.009776,True,,0.9157855034226552,触发开仓_0.0,1,1,1,0,0,70.455825,60.676209,3525.197306,False,0.0,0.0
536,20160316,2016/03/16 00:00:00,3582.386271146288,3532.259597576161,3590.183753701659,3514.436780306769,,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,-50.126674,-1.399254,0.986007,False,,0.9062071729921742,平仓_3469.9578426001026,3,0,0,0,0,62.101379,61.921185,3524.528951,False,3582.386271146288,3469.9578426001026
537,20160317,2016/03/17 00:00:00,3545.626710528182,3562.335601718247,3567.905232114928,3535.601375814163,,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,16.708891,0.471254,1.004713,False,,0.9062071729921742,0_0.0,-1,0,0,0,0,64.886194,63.559312,3524.283887,False,0.0,0.0
538,20160318,2016/03/18 00:00:00,3594.63945801899,3620.259757843747,3654.791466303178,3581.272345066961,,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,25.6203,0.712736,1.007127,True,,0.9060259315575758,触发开仓_0.0,1,1,1,0,0,59.595045,62.445386,3525.197306,False,0.0,0.0
539,20160321,2016/03/21 00:00:00,3599.095162336336,3560.107749559574,3599.095162336351,3523.348188941461,,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,-38.987413,-1.083256,0.989167,True,,0.8995763504910873,0_3486.1423474629764,2,1,1,0,0,64.886194,64.280087,3525.375534,False,3599.095162336336,3486.1423474629764
540,20160322,2016/03/22 00:00:00,3573.474862511596,3624.715462161093,3635.854722954456,3573.474862511605,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,51.2406,1.433915,1.014339,True,,0.9155600948732544,0_3486.1423474629764,2,1,1,0,0,75.19001,68.146066,3525.642877,False,3599.095162336336,3486.1423474629764
541,20160323,2016/03/23 00:00:00,3636.968649033778,3592.411605860333,3651.449688065168,3573.474862511605,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-44.557043,-1.225115,0.987749,False,,0.8983526835366334,平仓_3499.019555636208,3,0,0,0,0,75.19001,70.636019,3525.197306,False,3599.095162336336,3499.019555636208
542,20160324,2016/03/24 00:00:00,3569.327836505391,3642.426439462673,3649.159205524524,3561.633246720425,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,73.098603,2.047966,1.02048,True,,0.8981730129999261,触发开仓_0.0,1,1,1,0,0,85.772308,70.963644,3525.551526,False,0.0,0.0
543,20160325,2016/03/25 00:00:00,3652.044676693875,3645.311910632038,3668.395679986962,3627.999083615836,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,-6.732766,-0.184356,0.998156,True,,0.9010115898121462,0_3537.4301117352575,2,1,1,0,0,84.539832,73.032552,3526.18624,False,3652.044676693875,3537.4301117352575
544,20160328,2016/03/28 00:00:00,3663.586561371338,3617.419022661503,3664.548385094474,3612.609904045886,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,-46.167539,-1.260173,0.987398,True,,0.8901303786986363,0_3537.4301117352575,2,1,1,0,0,70.411089,73.246495,3526.953731,False,3652.044676693875,3537.4301117352575
545,20160329,2016/03/29 00:00:00,3619.34267010773,3599.144371922187,3633.770025954573,3585.678839798473,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-20.198298,-0.558065,0.994419,True,,0.8856359654126214,0_3537.4301117352575,2,1,1,0,0,64.458966,72.370196,3527.979527,False,3652.044676693875,3537.4301117352575
546,20160330,2016/03/30 00:00:00,3601.068019368414,3586.640663521602,3621.266317553988,3580.869721182863,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,-14.427356,-0.400641,0.995994,True,,0.8794857156528114,0_3537.4301117352575,2,1,1,0,0,56.988056,72.774662,3529.668668,False,3652.044676693875,3537.4301117352575
547,20160331,2016/03/31 00:00:00,3576.060602567244,3521.236650349312,3582.793368629112,3503.923823333111,,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,-54.823952,-1.533082,0.984669,True,True,0.8698110505475193,平仓(止损)_3537.4301117352575,3,0,0,0,0,45.205715,68.0087,3529.804666,False,3652.044676693875,3537.4301117352575
548,20160401,2016/04/01 00:00:00,3522.198474072417,3513.542060564337,3544.320419704236,3506.809294502477,,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,-8.656414,-0.245767,0.997542,True,True,0.8698110505475193,0_0.0,-1,0,0,0,0,55.785776,67.239241,3530.009556,False,0.0,0.0
549,20160405,2016/04/05 00:00:00,3501.038352163735,3631.846378508332,3639.540968293305,3483.725525147551,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,130.808026,3.736264,1.037363,True,True,0.8698110505475193,0_0.0,-1,0,0,0,0,52.178937,64.203773,3530.508631,False,0.0,0.0
550,20160406,2016/04/06 00:00:00,3630.884554785193,3612.609904045894,3640.502792016426,3599.14437192218,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,-18.274651,-0.503311,0.994967,False,,0.8698110505475193,0_0.0,-1,0,0,0,0,79.110001,69.568934,3530.444748,False,0.0,0.0
551,20160407,2016/04/07 00:00:00,3624.151788723339,3614.533551492138,3654.930147863255,3608.762609153399,,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,-9.618237,-0.265393,0.997346,False,,0.8698110505475193,0_0.0,-1,0,0,0,0,79.350457,68.660004,3530.419338,False,0.0,0.0
552,20160408,2016/04/08 00:00:00,3612.609904045877,3628.960907338967,3640.502792016426,3600.106195645302,,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,16.351003,0.452609,1.004526,False,,0.8698110505475193,0_0.0,-1,0,0,0,0,70.213132,67.182137,3529.189814,False,0.0,0.0
553,20160411,2016/04/11 00:00:00,3659.73926647885,3715.525042419938,3727.066927097398,3659.73926647886,,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,55.785776,1.52431,1.015243,True,,0.8696370883374098,触发开仓_0.0,1,1,1,0,0,70.9345,66.282154,3529.557902,False,0.0,0.0
554,20160412,2016/04/12 00:00:00,3736.685164328602,3707.830452634963,3736.685164328617,3687.632154449395,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-28.854712,-0.772201,0.992278,True,,0.8687417090958783,0_3619.4142702374174,2,1,1,0,0,56.507144,67.597392,3530.863745,False,3736.685164328602,3619.4142702374174
555,20160413,2016/04/13 00:00:00,3732.837869436114,3751.112520175449,3836.714831533296,3727.066927097394,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.274651,0.489565,1.004896,True,,0.8783670359423413,0_3619.4142702374174,2,1,1,0,0,58.430791,68.386061,3533.436244,False,3736.685164328602,3619.4142702374174
556,20160414,2016/04/14 00:00:00,3774.196289530356,3762.654404852912,3800.165530054663,3732.837869436125,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-11.541885,-0.30581,0.996942,True,,0.8738901397346842,0_3631.042194269319,2,1,1,0,0,79.110001,70.528915,3535.749452,False,3736.685164328602,3631.042194269319
557,20160415,2016/04/15 00:00:00,3754.959815067918,3753.997991344814,3787.661821654078,3739.570635497978,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.961824,-0.025615,0.999744,True,,0.8779193463215758,0_3631.042194269319,2,1,1,0,0,85.842768,68.788685,3539.159408,False,3736.685164328602,3631.042194269319
558,20160418,2016/04/18 00:00:00,3772.272642084113,3831.905712917689,3856.913129718856,3772.272642084123,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,59.633071,1.580826,1.015808,True,,0.8909023453237818,0_3631.042194269319,2,1,1,0,0,73.339059,67.161874,3544.194354,False,3736.685164328602,3631.042194269319
559,20160419,2016/04/19 00:00:00,3828.058418025184,3840.562126425787,3852.104011103246,3804.974648670268,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.503708,0.326633,1.003266,True,,0.9025422754636905,0_3686.562717117492,2,1,1,0,0,86.804591,68.628951,3549.51382,False,3736.685164328602,3686.562717117492
560,20160420,2016/04/20 00:00:00,3878.073251627523,3969.446505324122,4018.499515203336,3854.989482272607,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,91.373254,2.356151,1.023562,True,,0.9379097555041822,0_3730.979135395999,2,1,1,0,0,66.365837,66.252681,3556.87629,False,3736.685164328602,3730.979135395999
561,20160421,2016/04/21 00:00:00,4030.041399880784,4136.803833147334,4136.803833147331,4030.041399880795,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,106.762433,2.649165,1.026492,True,,0.9511165993167711,0_3877.18317889614,2,1,1,0,0,94.018269,74.343316,3567.853249,False,3736.685164328602,3877.18317889614
562,20160422,2016/04/22 00:00:00,4086.788999544977,3963.675562985391,4086.788999544991,3931.93538012236,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-123.113437,-3.012474,0.969875,True,True,0.9260542248543665,平仓(止损)_3979.8961461652443,3,0,0,0,0,123.834804,81.13266,3575.033464,False,3736.685164328602,3979.8961461652443
563,20160425,2016/04/25 00:00:00,3917.508024275522,3977.141095109097,3981.950213724703,3882.882370243143,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,59.633071,1.522219,1.015222,True,True,0.9260542248543665,0_0.0,-1,0,0,0,0,149.323133,90.354852,3583.08451,False,0.0,0.0
564,20160426,2016/04/26 00:00:00,3987.721156063421,3922.317142891149,3999.263040740898,3893.462431197484,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-65.404013,-1.640135,0.983599,True,True,0.9260542248543665,0_0.0,-1,0,0,0,0,162.307753,93.806102,3592.578829,False,0.0,0.0
565,20160427,2016/04/27 00:00:00,3959.828268092886,3875.187780458175,3960.790091816021,3850.180363656998,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-84.640488,-2.137479,0.978625,True,True,0.9260542248543665,0_0.0,-1,0,0,0,0,144.273559,95.163971,3601.13056,False,0.0,0.0
566,20160428,2016/04/28 00:00:00,3870.378661842549,3829.982065471445,3870.378661842562,3804.012824947146,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-40.396596,-1.043738,0.989563,True,True,0.9260542248543665,0_0.0,-1,0,0,0,0,130.086658,99.463889,3609.156912,False,0.0,0.0
567,20160429,2016/04/29 00:00:00,3865.569543226939,3875.187780458175,3889.615136305,3835.753007810169,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.618237,0.248818,1.002488,True,True,0.9260542248543665,0_0.0,-1,0,0,0,0,96.663284,94.485036,3618.109657,False,0.0,0.0
568,20160503,2016/05/03 00:00:00,3904.042492151815,3891.538783751247,3941.553617353583,3853.065834826363,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-12.503708,-0.320276,0.996797,True,True,0.9260542248543665,0_0.0,-1,0,0,0,0,86.804591,95.560016,3627.166636,False,0.0,0.0
569,20160504,2016/05/04 00:00:00,3847.294892487623,3914.622553106173,3922.317142891145,3839.600302702657,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,67.327661,1.75,1.0175,True,True,0.9260542248543665,0_0.0,-1,0,0,0,0,82.476384,98.049442,3636.217442,False,0.0,0.0
570,20160505,2016/05/05 00:00:00,3928.088085229863,3904.042492151832,3947.324559692315,3882.882370243142,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-24.045593,-0.612145,0.993879,True,True,0.9260542248543665,0_0.0,-1,0,0,0,0,75.503163,100.538868,3645.61361,False,0.0,0.0
571,20160506,2016/05/06 00:00:00,3842.485773872013,3757.845286237301,3842.485773872027,3753.036167621684,,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,-84.640488,-2.202753,0.977972,True,True,0.9260542248543665,0_0.0,-1,0,0,0,0,73.819971,98.558643,3652.420012,False,0.0,0.0
572,20160509,2016/05/09 00:00:00,3802.089177500893,3727.0669270974,3808.82194356276,3706.868628911833,,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,-75.02225,-1.973185,0.980268,True,True,0.9260542248543665,0_0.0,-1,0,0,0,0,96.663284,104.555897,3659.011859,False,0.0,0.0
573,20160510,2016/05/10 00:00:00,3693.403096788118,3749.188872729204,3770.348994637883,3674.166622325688,,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,55.785776,1.510417,1.015104,True,True,0.9260542248543665,0_0.0,-1,0,0,0,0,100.029667,102.971716,3666.112982,False,0.0,0.0
574,20160511,2016/05/11 00:00:00,3808.821943562747,3795.356411439056,3832.867536640807,3775.158113253488,,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,-13.465532,-0.353535,0.996465,True,True,0.9260542248543665,0_0.0,-1,0,0,0,0,103.39605,104.669052,3675.073152,False,0.0,0.0
